V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
18.411348342895508,17.682863,17.715103,17.304296,17.512276,17.311737,17.886723,19.69008,20.630312,22.048502,23.160475,24.066393,25.187588,26.017113,25.837059,26.063774,26.027481,25.157436,24.166222,23.20261,22.324516,20.711227,19.702152,18.798388,18.419104,17.934124,17.615887,17.631573,17.360474,17.838387,18.306036,19.387663,20.675182,22.222075,23.701479,24.631323,25.128077,26.135921,26.103155,25.983881,25.822332,25.37022,24.093086,22.477802,21.38449,20.676191,19.623787,19.048697
18.004837036132812,17.330954,17.310863,16.866053,16.90671,16.555368,16.832502,18.383514,19.081453,20.416088,21.57973,22.304018,23.405787,24.105677,24.11953,24.370226,24.417305,23.916008,23.297585,22.662443,21.810057,20.364136,19.269464,18.330362,18.031755,17.53124,17.225124,17.147442,16.718094,17.020372,17.10242,17.936382,19.164597,20.587585,22.015635,22.830778,23.31526,24.154041,24.225384,24.166187,24.316055,24.07246,23.211544,21.989351,20.983025,20.3388,19.224775,18.599733
18.538179397583008,17.787838,17.771065,17.300695,17.366282,17.12908,17.549747,19.228464,20.017248,21.359749,22.511759,23.37512,24.556952,25.38116,25.275116,25.535936,25.483273,24.757502,23.889217,23.031372,22.244001,20.70928,19.736185,18.86301,18.482649,17.957058,17.600628,17.545261,17.217478,17.614565,17.896288,18.812483,20.080317,21.529665,22.938955,23.8787,24.389065,25.39786,25.43308,25.344286,25.282024,24.910294,23.72929,22.28128,21.269075,20.65477,19.621124,19.074768
14.506463050842285,14.347533,14.670408,14.394107,15.387954,15.7114105,16.833225,18.422647,19.746468,21.196981,22.020264,22.888742,23.444895,23.434717,22.524065,21.957834,21.48341,20.240162,18.796516,17.500628,17.115913,15.608738,15.202785,14.67761,14.458972,14.320086,14.21893,14.742319,15.2345,16.115149,17.310747,18.492844,20.069387,21.34785,22.391426,23.17668,23.254887,23.273228,22.877695,22.109106,21.035582,20.191002,18.652575,16.862616,16.158855,15.483673,15.050746,14.731839
18.353002548217773,17.437042,17.544329,17.00616,17.031815,16.658464,16.876087,18.600956,19.299139,20.778933,22.19462,23.197126,24.655243,25.659412,25.748642,26.076336,26.005478,25.325233,24.495579,23.594183,22.663023,20.93721,19.796568,18.70105,18.311604,17.685057,17.326176,17.325619,16.865696,17.194374,17.260641,18.095667,19.359095,20.951777,22.668932,23.889524,24.603518,25.825903,25.87748,25.822584,25.949907,25.54508,24.346802,22.883495,21.670078,20.924204,19.699896,18.966942
16.979406356811523,16.382065,16.590158,16.168568,16.392813,16.15818,16.725973,18.616663,19.669361,21.131832,22.315586,23.372993,24.48418,25.243164,24.92157,25.013372,24.827225,23.818352,22.584604,21.450138,20.663462,18.910381,18.085463,17.202766,16.963087,16.530815,16.349472,16.431126,16.293133,16.685585,17.233513,18.296326,19.66552,21.275202,22.810701,23.89582,24.372929,25.305677,25.133871,24.916357,24.55552,23.954151,22.43317,20.685724,19.59981,18.842989,17.958622,17.510105
18.597959518432617,17.773188,17.77128,17.288494,17.272047,16.939556,17.167229,18.800495,19.454962,20.807085,22.033178,22.919703,24.207264,25.142557,25.219696,25.582413,25.59224,24.991993,24.23655,23.438803,22.530142,20.946514,19.87656,18.902493,18.52602,17.919708,17.58996,17.518328,17.083338,17.375853,17.452967,18.28114,19.4508,20.945547,22.450209,23.5259,24.095089,25.235123,25.30528,25.330177,25.508768,25.167442,24.088175,22.71194,21.623564,20.93392,19.759945,19.132378
17.48667335510254,16.827553,16.936596,16.535522,16.63523,16.360022,16.70932,18.294632,19.103603,20.383442,21.503551,22.388851,23.488537,24.27686,24.145285,24.365973,24.268412,23.538567,22.635012,21.75071,20.946367,19.408638,18.56638,17.742746,17.455318,16.98504,16.75461,16.780693,16.511505,16.816328,17.099567,17.93993,19.113997,20.530346,21.95162,22.900558,23.398726,24.363873,24.310328,24.204872,24.128942,23.71164,22.501705,21.089846,20.07156,19.401258,18.450848,17.98486
18.112369537353516,17.192327,17.252672,16.58469,16.439106,15.978012,16.045948,17.824104,18.545956,20.062695,21.576862,22.557358,24.117605,25.140953,25.300762,25.695549,25.614563,24.996632,24.155804,23.255539,22.326508,20.58821,19.514744,18.455801,18.07786,17.403149,16.932846,16.891495,16.291798,16.537086,16.463951,17.284908,18.599686,20.29875,22.012268,23.306732,24.0195,25.330444,25.418102,25.352774,25.5929,25.24365,23.98901,22.570889,21.29096,20.615732,19.39861,18.726246
14.761577606201172,13.771121,13.130856,12.357233,11.880026,11.549269,11.302254,11.557181,11.595902,11.6896925,12.3216505,12.471284,13.802117,14.71935,15.609944,16.320074,16.784683,17.134119,17.419912,17.458666,17.281143,17.121254,16.196548,15.22246,14.454514,13.780606,13.101201,12.540232,11.802334,11.722399,11.131176,11.350576,11.445898,11.870796,12.115992,13.272785,13.867154,15.107019,15.407901,16.163877,17.013578,17.156807,17.357035,17.488708,17.205385,17.0756,16.246605,15.282176
18.779022216796875,17.331356,17.091976,16.198631,16.085104,15.621061,15.91724,18.277239,19.144085,20.961445,22.613628,23.743942,25.96669,27.478638,27.85737,28.579046,28.709787,27.973614,26.993176,25.95237,24.736752,22.672943,20.979084,19.421549,18.686504,17.711843,16.899233,16.711786,15.82266,16.364735,16.319342,17.62402,19.128368,21.206564,23.289154,24.874165,25.848026,27.816784,28.026823,28.241592,28.732525,28.314793,26.862162,24.986605,23.476072,22.605,20.938385,19.775084
17.309619903564453,16.649792,16.693748,16.274946,16.306168,16.053955,16.307552,17.652657,18.225769,19.373339,20.42369,21.217966,22.287306,22.997152,22.944656,23.139814,23.06242,22.433186,21.724092,20.991695,20.39282,19.12286,18.365427,17.588957,17.263836,16.84016,16.503433,16.52387,16.196043,16.491074,16.619625,17.29854,18.352303,19.578999,20.813587,21.71066,22.208708,23.082804,23.099682,22.979893,22.916368,22.624565,21.619963,20.465036,19.605717,19.076973,18.253948,17.756184
25.73086166381836,25.373785,25.677301,27.145363,25.79399,26.401642,26.971464,27.42621,28.125343,28.371422,26.656187,27.021503,24.68626,24.801945,23.738232,22.439451,24.010572,21.937443,22.474707,23.710669,25.542559,25.516438,25.65166,25.777824,25.496597,26.004297,23.912706,24.181034,26.660494,26.091156,26.972181,27.13143,27.14749,26.818474,26.471136,27.045454,24.916506,24.54864,24.138952,22.994757,23.096352,22.195366,23.195633,22.212866,26.028862,25.334452,23.969765,25.197124
14.463360786437988,13.995207,15.207708,14.539325,13.906802,15.618765,15.070836,16.375275,15.62672,15.5081415,15.115931,15.200842,14.961877,15.7598505,16.155558,16.142647,16.982685,15.737214,14.980389,13.872743,14.994229,15.531962,15.658699,15.528542,14.27271,16.019686,15.917534,15.042684,15.252197,14.847807,16.179562,15.910552,15.905067,15.412613,15.5092125,15.401638,15.71146,15.67823,16.234283,16.211878,16.156954,15.879955,15.1178,14.476365,15.026306,15.563933,15.416657,15.871813
18.309730529785156,20.294313,21.654947,22.634552,25.619383,26.324848,28.247097,28.538258,29.497633,30.3894,30.257011,30.647907,29.41839,27.247995,25.14758,23.396534,22.231348,20.660816,19.546944,18.626377,18.196232,17.27462,17.360462,17.708107,18.087536,18.934813,21.186651,22.478817,24.91425,26.221722,27.584133,28.476046,29.80927,30.417137,29.94119,30.138962,29.026783,27.322836,25.15142,24.139553,21.952814,20.79118,19.875261,18.52876,18.571795,17.471954,17.432774,17.607265
17.963594436645508,17.117584,17.24281,16.69804,16.681244,16.285503,16.514128,18.296043,19.092733,20.531992,21.890295,22.897617,24.32691,25.311663,25.318695,25.685781,25.574873,24.856735,23.929483,22.977333,22.041641,20.31548,19.320047,18.303854,17.956175,17.36448,16.983315,17.011927,16.544748,16.81533,16.935598,17.833916,19.101145,20.714111,22.401848,23.583647,24.250479,25.48195,25.504114,25.410881,25.517496,25.078556,23.783344,22.273537,21.06618,20.332151,19.185442,18.581179
16.7916316986084,16.204306,16.325495,15.976087,16.024963,15.767713,16.099613,17.58814,18.325792,19.53247,20.613968,21.495817,22.441154,23.144466,23.013533,23.176277,23.074066,22.391378,21.588882,20.778004,20.027962,18.559326,17.760336,16.995396,16.784458,16.343567,16.162535,16.200598,15.963529,16.200626,16.443846,17.224987,18.369808,19.663269,21.030539,21.898483,22.351881,23.16459,23.148699,22.995096,22.89342,22.517508,21.440987,20.116968,19.16286,18.551321,17.659245,17.239428
18.155019760131836,17.422516,17.484303,17.02301,17.045715,16.74456,17.037384,18.667933,19.416445,20.746578,21.92605,22.785067,23.9429,24.773916,24.740564,25.002586,24.948212,24.307234,23.49075,22.689085,21.845192,20.316334,19.348637,18.458542,18.129309,17.621187,17.300747,17.301283,16.929056,17.238497,17.417597,18.263557,19.469543,20.913183,22.38971,23.340164,23.869835,24.86384,24.883978,24.790956,24.839325,24.468454,23.36783,22.011087,20.952372,20.302952,19.237293,18.706583
16.510292053222656,16.680285,17.175108,17.06161,18.517206,19.015535,20.320696,21.25966,22.186937,23.477646,24.095955,24.779453,25.23679,24.974476,23.932055,23.109493,22.767681,21.58678,20.25096,19.297787,18.790009,17.533026,17.17752,16.725819,16.698477,16.67386,16.886415,17.470226,18.329247,19.237947,20.131874,21.2312,22.44362,23.461605,24.348227,24.867926,25.305897,24.774555,24.185368,23.656847,22.458927,21.679605,20.313454,19.10144,18.58464,17.623646,17.30113,16.87155
17.408418655395508,16.778938,16.863825,16.513296,16.793535,16.630465,17.246311,19.036543,20.036034,21.477978,22.56723,23.50068,24.53165,25.301516,25.013813,25.13134,25.043724,24.12833,23.072252,22.049095,21.19875,19.576674,18.644508,17.77745,17.440796,16.993155,16.75583,16.834743,16.677334,17.148512,17.712164,18.778614,20.104105,21.630856,23.107895,24.043674,24.492502,25.39867,25.306248,25.091694,24.815525,24.317043,22.988607,21.340366,20.275227,19.534115,18.556032,18.03648
19.84564781188965,21.517414,22.635715,23.404285,24.954754,25.245178,26.144579,25.819504,25.777168,25.448568,24.588686,24.235186,22.694624,20.843546,19.916176,18.898865,17.901463,17.254301,16.919043,16.999056,17.08703,17.327738,17.79338,18.971708,19.483013,20.458008,22.090755,23.083246,24.432411,25.178146,25.550379,25.537811,25.694471,25.71195,24.239502,23.835676,22.4793,21.332226,19.565144,19.380705,18.120932,17.615614,17.551785,17.02931,17.49286,17.409035,17.778631,18.699923
18.631879806518555,17.827263,17.896008,17.4599,17.521044,17.160318,17.45633,19.17394,19.946724,21.468603,22.813469,23.721409,25.022507,25.92079,25.947393,26.223497,26.202013,25.573254,24.78406,23.925406,22.93739,21.187622,20.015272,18.948872,18.620197,18.042671,17.768793,17.755203,17.367851,17.670105,17.818356,18.682919,19.98514,21.605848,23.303728,24.349188,24.933603,25.986868,26.05255,25.972769,26.080196,25.711143,24.634686,23.152584,21.960514,21.167685,19.915628,19.243145
17.981830596923828,17.303911,17.36649,16.948757,17.070343,16.826273,17.318842,18.999298,19.832865,21.19475,22.33193,23.24887,24.307999,25.088177,24.926306,25.09194,25.03796,24.24064,23.319532,22.42129,21.635098,20.068247,19.13106,18.2611,17.949713,17.497911,17.2153,17.217016,16.949635,17.338585,17.701208,18.638096,19.912092,21.3682,22.811857,23.72728,24.206404,25.128258,25.100956,24.966927,24.805717,24.405426,23.208797,21.712147,20.678926,20.01847,19.040565,18.51942
14.73508358001709,14.168978,14.576237,14.207979,14.146217,13.92868,13.934767,14.936886,15.255072,16.281225,17.471687,18.491762,19.566788,20.25725,20.348637,20.311863,19.958075,19.189667,18.400023,17.4366,17.135483,15.86141,15.50816,14.822474,14.62836,14.315343,14.10866,14.316154,14.185511,14.235706,14.398998,14.634976,15.431724,16.382372,17.635563,18.986887,19.57774,20.479254,20.354881,20.092724,19.848934,19.407595,18.207691,17.099825,16.270073,15.805861,15.293792,14.95439
15.19426155090332,14.713278,15.015925,14.646447,14.65279,14.32379,14.484363,15.7648115,16.412018,17.533257,18.654108,19.58622,20.624807,21.309732,21.18803,21.257061,20.919737,20.130512,19.197206,18.229265,17.781628,16.377424,16.010641,15.326202,15.183956,14.852636,14.643839,14.827111,14.607802,14.740755,14.964057,15.504166,16.462147,17.719973,18.990019,20.108603,20.600979,21.45649,21.32743,21.048515,20.842932,20.347511,19.035872,17.79989,16.902874,16.375244,15.823378,15.5478525
15.685978889465332,15.035063,15.344395,14.985551,14.961324,14.59688,14.6797085,16.038446,16.59368,17.756512,18.994144,19.97132,21.204355,22.126865,22.17475,22.355991,22.114332,21.348206,20.468826,19.428043,18.819372,17.270061,16.696104,15.858788,15.663692,15.216077,15.046983,15.181961,14.936831,15.02639,15.180336,15.673707,16.573591,17.874905,19.324291,20.625244,21.21851,22.324419,22.25048,22.1086,22.058084,21.579962,20.28167,18.947165,17.917633,17.274878,16.516628,16.08907
15.900256156921387,14.823748,14.682189,14.17442,14.06987,13.810427,13.954894,15.510557,15.941941,17.096085,18.191305,18.99474,20.563408,21.805315,22.239243,22.859766,22.993734,22.518303,21.931574,21.133362,20.20126,18.712435,17.49834,16.339857,15.822807,15.067001,14.6187725,14.473425,13.929334,14.224057,14.179817,14.980606,15.804343,17.135223,18.587519,19.839582,20.539165,22.079077,22.292118,22.58049,23.062574,22.717482,21.79085,20.482458,19.405293,18.713678,17.474924,16.598055
14.183764457702637,12.911431,12.968992,12.398907,12.53428,12.134428,12.547804,14.836406,15.75873,17.476135,19.034105,20.135046,22.060715,23.570042,23.814236,24.471672,24.582592,23.735056,22.704514,21.522293,20.13438,17.947212,16.308445,14.769049,14.221142,13.373282,12.9375,12.895736,12.330292,12.828222,13.050105,14.330043,15.59832,17.59509,19.740084,21.206738,22.105068,23.927277,24.022526,24.220135,24.604916,24.037893,22.598518,20.604584,19.015593,17.957876,16.28334,15.193229
18.02576446533203,16.388693,16.206821,15.300306,15.072266,14.556644,14.834705,17.422571,18.302399,20.226915,22.023458,23.389433,25.799206,27.722004,28.250149,29.170185,29.350004,28.495804,27.430973,26.110233,24.657698,22.228067,20.40985,18.671473,17.933254,16.831366,16.032757,15.822022,14.878619,15.324188,15.329464,16.679272,18.128147,20.406128,22.772219,24.664234,25.772326,28.143705,28.422703,28.785868,29.394192,28.859623,27.253649,25.058966,23.282364,22.256388,20.383263,19.139849
18.05538558959961,17.152094,17.18183,16.636076,16.586216,16.19356,16.334896,17.90813,18.463108,19.854498,21.232594,22.146536,23.529161,24.44537,24.589815,24.889193,24.875105,24.305092,23.677305,22.97343,22.152523,20.60541,19.467165,18.381548,17.979177,17.34464,16.963406,16.904873,16.390736,16.70647,16.61909,17.372486,18.585098,20.064947,21.617392,22.76037,23.428877,24.5558,24.655678,24.61433,24.808681,24.532516,23.549385,22.278643,21.205893,20.55494,19.362827,18.581398
27.2891902923584,28.101927,28.277975,26.64231,26.798853,26.805567,25.742056,25.499723,25.98094,27.414707,28.309675,27.476889,27.812305,27.158821,26.78901,26.152182,25.570843,26.89508,26.017174,27.278122,27.1268,27.75004,27.673822,27.581972,28.141523,26.98542,27.347715,26.498772,26.944567,26.631437,26.037771,26.70835,25.811628,26.846094,27.861702,26.870691,26.514606,26.529823,27.455574,25.227697,26.997335,26.565863,26.490559,26.822256,28.072636,28.3526,27.302664,27.754442
19.317867279052734,18.96672,19.209362,18.808102,18.905342,18.59703,18.657158,19.672407,20.228756,21.52723,22.821915,23.633543,24.51528,24.86351,24.699543,24.426443,24.110168,23.411797,22.734907,22.122467,21.807293,20.595898,20.180027,19.53588,19.373095,19.088423,18.78155,19.031176,18.76218,19.03752,19.035692,19.393963,20.653412,21.83816,23.034988,24.058798,24.475662,24.9366,24.773975,24.307241,23.967499,23.672062,22.673893,21.772373,20.976187,20.512701,19.984001,19.559265
11.814146041870117,11.300941,11.374834,11.123912,11.241365,11.072554,11.3953085,12.559972,13.156713,14.072657,14.837266,15.442654,16.247772,16.889744,16.808483,17.005922,16.952633,16.398771,15.736429,15.071773,14.4771805,13.364599,12.70899,12.0741205,11.847219,11.52196,11.308135,11.347944,11.16604,11.434657,11.7131605,12.374439,13.147543,14.164736,15.190255,15.852748,16.234667,16.964718,16.955132,16.909248,16.854568,16.513714,15.661428,14.601418,13.840253,13.354988,12.65395,12.259577
18.254356384277344,17.794888,17.946056,17.531866,17.805529,17.678844,18.317093,19.985746,20.943893,22.372776,23.487177,24.468988,25.311104,25.749054,25.289415,25.134892,24.909853,23.910326,22.868216,21.885826,21.360956,19.828995,19.14009,18.413912,18.175571,17.846546,17.638641,17.752703,17.682245,18.141417,18.698381,19.663862,21.186579,22.57725,23.874039,24.756397,25.117983,25.641312,25.496801,25.051407,24.519474,24.021503,22.69597,21.209402,20.335598,19.725323,19.016132,18.610361
22.05319595336914,22.07092,22.98089,21.79784,21.517347,21.83018,21.542196,21.809399,22.048332,22.818298,23.167885,23.432514,23.056152,23.635399,24.116772,24.46626,24.726233,24.620565,23.87086,23.293247,22.710245,22.763044,23.835808,21.971884,22.210037,23.013893,23.207016,22.81651,22.080229,21.162163,22.80804,21.827324,22.265665,22.207739,22.733341,23.02021,23.472248,23.210533,23.88469,24.195522,24.390059,24.546793,24.158638,23.047579,23.12079,23.198278,22.94205,22.99425
18.4638614654541,17.570593,17.523788,17.005589,17.019913,16.624758,16.817152,18.46493,19.136713,20.536469,21.82023,22.62201,24.02329,24.975422,25.162516,25.542507,25.618206,25.119083,24.511086,23.821514,22.855558,21.297234,20.020882,18.89799,18.488298,17.843409,17.431149,17.366512,16.809175,17.15366,17.128864,18.002773,19.161425,20.712982,22.306665,23.34288,23.995283,25.155785,25.279522,25.328613,25.63101,25.34831,24.432146,23.12894,21.983564,21.27351,19.99576,19.168901
18.592388153076172,17.918882,17.953548,17.52094,17.64947,17.431885,17.86764,19.39186,20.101835,21.345081,22.392782,23.267279,24.350645,25.075268,24.938288,25.100239,25.013329,24.260565,23.436111,22.645279,21.979729,20.5993,19.720047,18.889263,18.532904,18.086597,17.784184,17.762259,17.504126,17.894615,18.175352,19.051773,20.206837,21.523666,22.831999,23.722414,24.248268,25.138355,25.116787,24.983643,24.820034,24.453562,23.331072,22.003042,21.114439,20.51395,19.646975,19.09652
14.175461769104004,13.369835,14.272508,13.710819,14.42031,14.684148,16.019398,18.47091,19.774979,21.912481,23.666155,25.004253,26.660614,27.778355,27.144068,26.9412,26.795193,24.81982,22.534828,20.84417,19.87297,17.059853,16.332508,14.814705,14.86138,14.224523,14.023952,14.607117,14.756027,15.484099,16.472008,17.908861,19.862251,21.81369,24.066105,25.568998,27.017532,27.597248,27.343384,27.18458,26.26572,25.174973,22.553656,20.519642,18.881647,17.51194,16.301746,15.748307
17.218524932861328,16.321224,16.434505,15.917066,15.669992,15.528772,15.715215,16.989714,17.260492,18.17648,19.396555,19.875736,21.254934,22.133312,22.539799,22.79385,22.948814,22.365097,21.645975,21.109528,20.659954,19.383553,18.74531,17.648516,17.511486,17.008263,16.499825,16.469772,16.004887,16.1208,16.033636,16.5439,17.458431,18.188774,19.328775,20.42698,21.319452,22.165936,22.472668,22.626766,22.844059,22.573225,21.67187,20.998415,20.09049,19.67764,18.809412,18.2118
24.591629028320312,26.229115,27.246805,27.904978,28.655766,28.364874,28.27182,26.771988,25.042063,23.489912,21.008116,20.200628,18.147497,16.499725,16.072933,15.882366,14.63916,14.823847,15.251734,16.11443,17.358013,19.061367,20.58429,23.256075,24.167236,25.011805,26.543766,27.486649,28.338959,28.09818,27.720325,26.613783,24.982595,23.486946,21.334635,19.784786,17.86911,17.76427,15.759071,16.234467,15.449091,15.734325,15.915808,16.089912,17.69465,19.047112,20.291489,22.387579
17.006669998168945,16.600048,16.696493,16.310427,16.65381,16.576855,17.236946,18.77545,19.743773,21.087883,22.069962,22.849653,23.627678,23.964397,23.47755,23.307993,23.103724,22.172096,21.190592,20.346432,19.884558,18.578648,17.932621,17.274792,17.014687,16.725687,16.442566,16.591396,16.517097,17.057436,17.660618,18.626362,20.045689,21.329325,22.46733,23.195812,23.490406,23.93177,23.761818,23.305193,22.742199,22.320225,21.119785,19.765188,18.996511,18.463223,17.834265,17.414244
18.135589599609375,17.653324,17.796627,17.448528,17.703924,17.593102,18.139484,19.632317,20.459793,21.730196,22.733023,23.62701,24.506607,25.00291,24.644487,24.560213,24.326452,23.450336,22.484938,21.552002,21.060652,19.667637,19.0172,18.336988,18.091969,17.74779,17.537071,17.652212,17.605782,18.01588,18.51497,19.35644,20.64961,21.893877,23.10844,23.982317,24.363016,24.961388,24.835981,24.483995,24.022528,23.543999,22.317911,20.95168,20.138885,19.586912,18.902231,18.499914
18.439159393310547,17.788858,17.846186,17.453934,17.747795,17.64105,18.295067,19.991861,20.906282,22.298008,23.39267,24.298643,25.314133,25.986012,25.675377,25.688032,25.580116,24.65379,23.63195,22.685698,22.015785,20.469673,19.570412,18.733276,18.354454,17.935669,17.690699,17.723198,17.619783,18.143303,18.691172,19.686407,21.073479,22.442272,23.806633,24.722366,25.148108,25.90513,25.859505,25.589851,25.232998,24.747042,23.484446,21.917503,21.00798,20.36712,19.45215,18.914268
19.699949264526367,18.50212,18.50601,17.80485,17.5437,17.026571,16.974003,18.865572,19.418943,20.9717,22.540337,23.631588,25.500217,26.945463,27.461971,28.14104,28.205477,27.656828,26.977018,26.003561,24.823366,22.878443,21.49796,20.131346,19.660938,18.779352,18.259184,18.13758,17.398588,17.574905,17.3359,18.189232,19.2854,21.099607,23.04298,24.639753,25.530758,27.328594,27.532246,27.753874,28.370104,27.971945,26.814892,25.300047,23.833178,22.97168,21.472313,20.483505
30.27652359008789,30.296982,30.237665,30.166962,29.809717,29.455914,29.007933,28.478352,28.06369,27.689098,27.251993,27.074472,26.954393,26.775282,26.829054,26.983273,26.791193,27.026405,27.464226,27.93926,28.562817,29.172419,29.548075,30.062643,30.276926,30.175776,30.189716,29.984856,29.850325,29.351797,29.015795,28.678118,28.134966,27.680994,27.371456,27.105831,26.922731,26.9609,26.867767,26.85151,26.914028,27.157757,27.386383,27.797056,28.52993,29.06235,29.383713,29.69609
25.42241668701172,24.346579,23.004215,21.965038,20.198948,19.23143,18.234978,17.851418,17.583042,16.686115,16.383493,16.114914,17.072414,17.830498,19.20963,20.320301,21.714848,22.990023,24.160957,24.311953,25.389719,26.003153,26.01458,25.574705,25.103306,24.245682,23.059702,21.6683,20.731499,19.055662,18.491674,18.110851,17.388054,17.01733,16.350075,16.957588,16.742472,17.842125,18.63682,19.864155,21.441431,22.118956,23.372303,24.272526,25.232594,26.012562,25.865564,25.155636
12.789185523986816,12.132471,12.5428295,12.059652,11.969338,11.673392,11.59032,12.714624,13.095622,14.310428,15.7225485,16.740955,17.986938,18.711874,18.862507,18.779001,18.458563,17.723541,16.925655,16.048029,15.621265,14.270304,13.778732,12.967994,12.762474,12.404572,12.054346,12.274297,12.006989,12.106263,12.159566,12.411781,13.375683,14.502624,15.953061,17.380316,18.036118,19.030155,18.898022,18.576977,18.409286,18.035213,16.81196,15.707506,14.727572,14.251773,13.580343,13.120719
18.137359619140625,17.369495,17.367777,16.863363,16.825333,16.474247,16.660988,18.158136,18.754463,20.02105,21.219732,22.020636,23.239492,24.056736,24.124855,24.448364,24.43789,23.916658,23.25088,22.558838,21.76996,20.331963,19.343092,18.406109,18.055647,17.5078,17.178812,17.091751,16.638445,16.914608,16.890112,17.65969,18.791811,20.185635,21.601728,22.559072,23.11412,24.110184,24.209614,24.196104,24.368021,24.086252,23.12669,21.901754,20.934921,20.296612,19.240458,18.619314
18.740983963012695,17.861818,17.769243,17.16602,16.998117,16.663652,16.657284,18.027397,18.423353,19.606342,20.816326,21.625233,22.959778,23.83833,24.134336,24.492716,24.520458,24.13675,23.645592,23.067635,22.344326,21.062672,19.999617,19.043606,18.614666,17.981478,17.539684,17.38892,16.834976,17.06795,16.840778,17.469742,18.505795,19.785479,21.121443,22.233118,22.868496,23.989569,24.161291,24.204071,24.524242,24.336967,23.514162,22.482521,21.554655,21.019962,19.938293,19.231388
18.645145416259766,17.916264,17.914385,17.462597,17.531546,17.295418,17.74914,19.405434,20.149843,21.466862,22.597578,23.50788,24.660046,25.44551,25.336727,25.552042,25.516949,24.7427,23.867952,23.008698,22.25356,20.725813,19.810335,18.918144,18.566452,18.061745,17.734932,17.693981,17.377972,17.770306,18.046299,18.96669,20.224346,21.64401,23.032219,23.996008,24.49997,25.46968,25.496204,25.391191,25.303734,24.911945,23.72859,22.289648,21.305994,20.674633,19.682583,19.154314
19.09036636352539,18.274492,18.251331,17.756157,17.823704,17.56649,18.010672,19.769823,20.57336,22.011627,23.245714,24.169437,25.408415,26.281208,26.212576,26.476814,26.48073,25.743614,24.885807,24.02267,23.152126,21.52422,20.42672,19.437487,19.032034,18.481142,18.11616,18.05912,17.670074,18.073877,18.340948,19.320883,20.67772,22.19874,23.728422,24.711378,25.273441,26.30276,26.359095,26.285809,26.27714,25.92065,24.753887,23.254642,22.158564,21.4772,20.320284,19.685432
14.688237190246582,15.86655,17.00912,17.404512,20.43679,21.299973,23.499271,24.390295,25.840528,27.450333,27.892076,29.138462,28.771723,27.337152,25.216396,23.457972,22.561237,20.576017,18.886065,17.381397,16.803122,15.07671,14.970196,14.574759,14.834879,15.200323,16.454996,17.782965,19.908833,21.2931,23.041971,24.572487,26.35686,27.627985,28.255722,28.836123,28.649162,27.342714,25.63607,24.462416,22.177416,20.754715,19.0772,17.315947,16.799225,15.400267,15.13406,14.761878
12.590337753295898,12.134022,12.285484,11.741001,11.564507,11.351866,11.331064,12.145116,12.486867,13.585104,14.76914,15.597078,16.52446,16.76204,16.728928,16.452202,16.109268,15.529224,15.016405,14.607449,14.525932,13.701428,13.346548,12.823775,12.555076,12.299744,11.737943,11.862114,11.497839,11.719103,11.615786,11.958035,13.04574,13.94338,14.967619,15.880295,16.433918,16.895617,16.817345,16.305397,15.976129,15.830837,14.975092,14.337816,13.7570305,13.573005,13.182389,12.830933
18.841550827026367,17.652512,17.707533,16.894718,16.787231,16.228897,16.49413,18.80212,19.80176,21.626198,23.35174,24.673122,26.594946,27.965654,28.078842,28.629206,28.5743,27.673523,26.585022,25.40327,24.237886,22.112827,20.738695,19.401684,18.883976,18.078806,17.39751,17.381737,16.594612,17.00381,17.049875,18.305325,19.834936,21.976446,24.098564,25.637867,26.592037,28.3516,28.396774,28.381973,28.58191,28.122396,26.505339,24.601625,22.999447,22.132616,20.694487,19.807213
18.903108596801758,18.31969,18.545574,18.100576,18.01124,17.758772,17.697395,18.590794,18.878511,19.840826,20.913237,21.699614,22.743797,23.352781,23.498238,23.494604,23.264652,22.711716,22.152105,21.558643,21.215641,20.222805,19.782415,19.107822,18.878237,18.566488,18.171925,18.305248,18.009037,18.120152,18.085003,18.357233,19.121277,20.03466,21.164593,22.212004,22.781765,23.591608,23.546663,23.334023,23.25107,22.97578,22.070356,21.281271,20.531973,20.188362,19.65482,19.209932
17.291053771972656,15.981132,15.851784,15.016497,14.971307,14.507654,14.926214,17.483955,18.62859,20.616508,22.35045,23.561195,25.588676,27.00699,27.18296,27.830826,27.937328,27.064295,25.940136,24.788042,23.382725,21.17121,19.434404,17.953718,17.313065,16.41255,15.671341,15.55925,14.731955,15.308136,15.47403,16.953266,18.649483,20.935925,23.163305,24.616383,25.572618,27.397556,27.498484,27.601694,27.911827,27.482716,25.90146,23.82005,22.12173,21.146446,19.421911,18.394007
