V1,V2,V3,V4,V5,V6,V7,V8
2766.227783203125,2771.0835,2781.7188,2810.2368,2800.4124,2797.0344,2801.093,2830.3438
1552.8551025390625,1556.1914,1572.9309,1585.5365,1556.1011,1559.8324,1578.8317,1588.2852
6214.97705078125,6198.155,6169.941,6225.174,6195.383,6212.71,6166.2114,6263.3496
5720.2802734375,6055.8237,6332.764,6731.7896,5765.381,6162.8076,6381.5933,6771.216
2722.603271484375,2728.9219,2742.4158,2773.8088,2761.3196,2758.1648,2762.7725,2796.001
3503.566162109375,3522.2524,3539.8735,3555.3074,3577.611,3577.895,3599.9111,3615.768
5285.8876953125,5438.1035,5590.243,5697.9976,5576.0327,5737.048,5911.967,5979.613
14845.6611328125,14937.047,15031.164,15229.974,15095.014,15172.707,15295.835,15425.999
5737.16748046875,5742.5605,5709.5234,5776.758,5803.6475,5802.6143,5768.8955,5840.6025
3924.16796875,3929.646,3909.645,3943.6082,3908.79,3919.331,3911.2166,3921.991
6508.349609375,6536.003,6504.1274,6550.2246,6585.1343,6598.871,6581.985,6633.492
5437.22216796875,5469.2744,5400.6177,5454.979,5481.2324,5504.791,5452.7324,5509.437
3578.129150390625,3597.249,3615.444,3629.8616,3652.0166,3653.0266,3675.653,3690.3706
2995.591796875,2999.0872,3002.2627,3006.1077,2989.2266,2989.2878,2996.5415,2994.8225
1880.0433349609375,1886.2183,1894.0549,1922.5977,1900.6917,1905.1947,1916.279,1935.7463
8377.6904296875,8525.024,8683.379,8847.375,8645.313,8760.408,8942.55,9065.701
6541.1943359375,6547.4214,6516.2783,6591.618,6619.4873,6618.1387,6585.571,6665.789
11112.525390625,11082.774,11093.68,11154.512,11168.572,11175.552,11196.712,11210.247
4243.8515625,4269.5054,4202.569,4265.7476,4275.583,4295.9517,4247.1606,4304.835
3016.364501953125,3019.7617,3023.0476,3026.6963,3010.0935,3010.0315,3017.3398,3015.6628
3997.0810546875,3996.5723,4000.284,4052.2117,3995.209,3997.6787,3994.7832,4039.9495
13497.9560546875,13475.372,13447.296,13673.707,13628.571,13661.097,13691.985,13825.964
1237.3089599609375,1189.1569,1237.567,1228.7659,1200.9851,1197.3694,1247.6588,1187.1028
5123.52978515625,5128.6777,5051.006,5078.3286,5111.5986,5141.816,5091.891,5155.256
3011.599853515625,2898.7126,2773.282,3075.059,3009.6543,2898.4648,2780.5508,3052.6545
2387.385498046875,2340.7668,2394.318,2402.3308,2355.2468,2365.6716,2438.8542,2379.4187
6821.67529296875,6809.1807,6788.163,6776.343,6796.117,6796.96,6792.2173,6784.0435
6505.484375,6502.94,6498.487,6523.418,6505.762,6504.3506,6497.263,6514.513
7544.103515625,7581.648,7601.3037,7670.923,7702.462,7709.94,7741.5435,7786.2505
4649.41015625,4680.2627,4716.3325,4755.5503,4791.278,4797.343,4840.254,4858.6416
10770.46484375,10713.503,10753.028,10794.826,10803.563,10809.984,10829.21,10826.695
2483.849609375,2578.234,2720.6636,2835.6748,2623.4973,2725.0635,2878.999,2956.6091
7308.2587890625,7348.679,7343.988,7383.188,7418.5493,7434.0312,7434.2236,7471.9624
4030.42431640625,4060.387,4090.9785,4129.1943,4155.838,4164.94,4192.868,4224.208
3888.94580078125,3917.7383,3948.054,3985.8467,4011.4841,4020.108,4047.77,4078.9658
1430.2889404296875,1605.0247,1694.5892,1665.6218,1441.3262,1446.324,1987.5011,1642.9525
5234.98681640625,5368.0537,5245.716,5439.8955,5195.446,5085.6807,5666.91,5474.662
3063.399658203125,3037.8838,3016.5076,3125.9236,3053.1548,3065.016,3042.7708,3121.9253
1065.246826171875,1186.4111,1318.1423,1090.7328,1066.7382,1195.7156,1339.2535,1099.2334
10500.1513671875,11725.121,13076.661,10757.431,10510.534,11804.298,13258.394,10848.393
4785.1416015625,13642.594,4266.0415,8516.379,4783.353,13022.391,4266.014,8102.46
7693.259765625,7682.0947,7636.8184,7702.06,7709.752,7715.644,7686.2617,7749.2817
10231.4423828125,12607.466,9555.537,12903.387,10470.281,12392.635,9565.526,12602.414
3243.0107421875,3325.033,3174.064,3381.849,3286.1892,3350.9456,3208.0366,3401.7046
1488.4229736328125,1509.638,1526.0822,1567.4877,1564.0911,1595.2109,1628.3746,1636.1218
7166.69140625,7153.0557,7383.0,7395.5215,7357.686,7329.2314,7408.339,7453.211
2618.83447265625,2615.1,2615.8042,2600.4932,2598.2764,2606.7944,2607.1648,2604.3984
6362.306640625,6318.5557,10286.74,6796.952,6640.209,6763.045,10542.449,6859.0596
1212.9462890625,1192.6605,1207.6552,1215.0095,1179.5789,1207.646,1240.801,1192.9208
1218.60498046875,1177.9021,1220.9347,1234.6163,1187.872,1201.7607,1261.8127,1211.5942
5886.10205078125,5922.2075,5922.139,5958.8916,5984.327,6000.584,6001.377,6039.728
3052.475830078125,3082.418,3129.1035,3096.5396,3131.6367,3151.1494,3199.646,3162.1968
4110.21484375,4122.212,4137.8125,4138.913,4152.659,4160.3403,4175.174,4174.5957
4762.52099609375,4788.486,4805.151,4842.7617,4854.0327,4865.628,4882.335,4919.177
3086.0791015625,3116.0767,3135.5806,3169.4905,3184.4194,3196.7744,3216.5447,3248.0913
1681.2017822265625,1679.8875,1678.5206,1682.0139,1681.7085,1681.3507,1680.5309,1684.062
10016.056640625,10039.097,10026.039,10059.813,10073.062,10095.481,10084.219,10110.65
2614.155517578125,2631.6907,2646.2302,2637.156,2653.73,2679.6484,2696.0322,2691.2004
1547.85302734375,1548.017,1550.176,1547.7524,1549.7766,1552.117,1553.162,1555.3633
3383.31787109375,3467.6707,3540.2595,3570.272,3626.1802,3687.9766,3769.4531,3767.7437
3041.41943359375,3039.8655,3024.317,3060.1384,3052.0754,3063.9958,3036.3347,3075.5732
3047.389892578125,3021.8828,2932.3936,3005.986,3047.3467,3034.5347,2939.4026,3027.1306
5496.5439453125,5493.311,5496.9165,5481.3203,5483.45,5491.172,5490.6675,5484.77
6473.66650390625,6250.0034,6338.5913,6977.6333,6506.7803,6205.719,6279.1685,6873.038
3252.802978515625,3273.8914,3289.0117,3281.3025,3302.6482,3331.5176,3347.2903,3347.7903
1459.0458984375,1448.7784,1848.7756,1602.1921,1466.2043,1462.3853,1857.5287,1634.9688
1595.8892822265625,1604.5018,1632.6987,1620.0602,1631.1842,1630.2495,1633.1957,1621.7695
5326.1123046875,5306.6895,5577.483,5490.7656,5553.4854,5503.0146,5708.278,5641.0444
8307.185546875,8398.47,8458.204,8437.459,8615.584,8671.261,8773.039,8724.895
2452.58251953125,2493.6968,2528.2617,2547.1357,2600.2139,2614.9229,2653.9124,2656.6309
4137.6376953125,4130.9194,4133.698,4135.3643,4132.9106,4132.9595,4129.325,4124.4126
5608.95458984375,5549.1914,5615.886,6281.4985,5528.048,5590.157,5608.1216,6319.131
7058.7568359375,7119.7583,7329.464,7344.6396,7353.016,7380.094,7586.3105,7552.115
5581.93310546875,5408.116,5553.7207,5621.728,5466.64,5387.0737,5534.4175,5654.894
9529.310546875,9495.988,9326.442,9893.604,9883.128,9779.383,9659.851,10191.506
19579.25,20118.617,20465.352,20667.797,21008.367,21360.678,21862.477,22124.648
9293.7783203125,9416.4,9571.3,9584.835,9653.856,9713.688,9895.01,9847.3125
1701.101806640625,1728.0151,1744.2878,1753.5972,1792.3921,1806.6843,1828.8191,1844.3817
2232.6025390625,2171.5762,2243.16,2240.8364,2291.7651,2225.267,2320.5747,2346.814
11311.8193359375,11512.984,11604.184,11607.849,11878.389,12023.35,12159.393,12204.561
2763.35595703125,2841.7778,2848.276,2873.775,2980.603,3047.1553,3073.329,3096.7305
2601.17333984375,2690.1887,2749.482,2808.4858,2902.9639,2944.934,3019.4697,3068.3164
1896.961669921875,1921.5482,1945.082,1948.6853,1959.0597,1968.3179,1972.0034,1977.5912
2850.235595703125,2924.2654,2983.668,3011.5186,3059.3188,3101.7314,3182.746,3212.037
2381.087890625,2374.683,2371.702,2371.2039,2379.1687,2378.4548,2378.3328,2373.9402
7067.533203125,7039.817,7055.6426,7082.183,7094.1187,7102.2124,7115.07,7110.6924
1202.288818359375,1185.2793,1206.8228,1194.5629,1201.1069,1195.6692,1225.0485,1207.0721
1229.1837158203125,1185.9106,1173.919,1218.5496,1237.6792,1183.192,1173.9855,1218.3052
7239.7607421875,7306.0493,7323.921,7250.252,7307.1934,7363.166,7390.883,7306.2427
3967.481201171875,4083.9338,3995.782,4147.072,4073.4277,4168.02,4080.0518,4220.9707
6231.1884765625,6267.2764,6244.916,6372.033,6217.0566,6257.2065,6307.496,6442.892
3502.241455078125,3553.331,3734.226,3644.842,3610.9124,3654.3606,3827.435,3717.6128
3568.20751953125,3616.9043,3798.2715,3711.7185,3678.0818,3719.5894,3892.913,3785.8613
1506.4658203125,1507.2539,1509.6279,1505.3289,1507.3663,1511.5593,1511.9141,1513.7742
2296.72802734375,2121.0825,2305.9084,2491.316,2377.913,2210.1807,2381.6865,2547.1165
1222.46875,1075.7999,1262.698,1200.3536,1243.0663,1106.2383,1300.7109,1258.3689
4326.0244140625,4010.7495,3922.3909,4192.683,4369.658,3978.521,3881.0376,4218.372
1563.1436767578125,1512.1903,1498.7123,1551.1832,1573.1262,1510.1255,1500.4734,1550.8475
5828.66357421875,5837.953,5874.254,6077.175,6035.1006,6024.216,6050.0728,6271.1504
2860.26025390625,2926.0632,2970.8901,3039.2954,3071.1729,3104.038,3168.0957,3240.6406
4214.6884765625,3562.6665,6045.7324,3714.8972,4195.0576,3767.8438,6104.163,3749.8394
8579.048828125,8702.098,8191.7812,8492.679,8618.017,8750.791,8218.328,8539.907
3856.213623046875,3959.4333,3833.0518,4037.013,3971.264,4046.2678,3920.3726,4112.9043
3233.421875,3341.004,3242.6316,3413.9297,3322.6848,3410.7703,3313.7268,3473.5789
9177.2685546875,9216.67,9166.653,9240.531,9175.287,9255.467,9193.688,9265.237
3631.428466796875,3664.1567,3696.516,3722.2683,3749.6775,3762.346,3795.3884,3809.8594
5815.828125,5865.126,5942.1553,5986.944,6025.896,6047.7944,6126.7705,6165.631
2334.75,2348.6543,2361.2375,2371.9658,2384.053,2390.778,2404.3203,2408.994
6320.38720703125,6321.147,6365.167,6468.9497,6301.991,6328.0835,6443.591,6557.356
3565.72802734375,3600.1409,3632.8115,3657.0664,3684.4414,3697.6743,3731.6836,3744.9539
3130.953125,3150.496,3158.4749,3187.2988,3192.0903,3210.4138,3231.5706,3242.6472
858.6248168945312,862.11993,849.3514,869.0126,859.5184,863.7881,852.11426,871.7037
3151.0390625,3181.078,3208.8252,3236.6765,3259.1047,3272.5996,3299.193,3320.076
9262.3359375,9259.046,9228.466,9313.341,9287.431,9302.026,9278.108,9344.55
1517.3468017578125,1513.6156,1517.9941,1517.6694,1521.554,1519.5977,1523.3424,1527.2727
4510.98388671875,4550.549,4577.9033,4612.124,4641.6216,4658.161,4684.761,4712.008
4243.8515625,4269.5054,4202.569,4265.7476,4275.583,4295.9517,4247.1606,4304.835
1238.9124755859375,1195.6401,1183.6466,1228.241,1247.4459,1192.9615,1183.7449,1228.0914
1563.4150390625,1512.06,1498.6246,1551.3942,1573.3951,1509.992,1500.3718,1551.0437
7308.2587890625,7348.679,7343.988,7383.188,7418.5493,7434.0312,7434.2236,7471.9624
3220.069091796875,3243.2737,3240.1997,3266.823,3274.4,3281.8901,3241.8337,3258.0605
3884.784423828125,3922.4587,3953.054,3987.986,4015.116,4030.732,4060.1584,4086.925
3217.584228515625,3174.6287,3143.4077,3175.4033,3172.574,3188.39,3154.9053,3242.5063
3276.00390625,3305.5137,3335.7764,3359.043,3382.3474,3394.8076,3425.6113,3439.2673
4009.935791015625,4044.2854,4074.686,4102.5586,4130.8804,4144.4536,4176.62,4193.989
2739.6650390625,2755.2083,2724.7725,2833.7908,2732.1453,2780.604,2751.5007,2826.0603
3389.257568359375,3388.6992,3576.3418,3239.265,3355.0286,3378.9453,3594.8262,3273.9744
8709.8779296875,8668.67,8585.234,8629.187,8616.484,8551.443,8491.512,8535.235
3224.39794921875,2675.9185,2943.9404,3129.971,3282.943,2683.5134,2888.2456,3099.0623
2273.175537109375,2207.635,3093.8862,2424.7712,2288.8555,2295.8706,3167.7036,2477.986
1409.5794677734375,1410.1923,1408.0734,1410.2515,1413.0682,1415.0131,1414.656,1415.1592
6145.81103515625,6182.2236,6219.246,6191.773,6231.4478,6253.619,6298.1284,6261.1064
10807.666015625,11156.72,11018.7295,10777.045,10839.214,11182.792,11036.857,10796.512
11155.408203125,11307.529,11350.634,11465.148,11597.199,11657.777,11646.157,11783.424
4983.93701171875,5157.7075,5083.5176,5144.569,5027.315,5181.1187,5101.782,5148.083
2762.959716796875,2792.695,2781.3013,2808.1123,2769.168,2804.6475,2781.712,2800.1013
2341.426025390625,2379.3508,2357.0266,2397.6035,2349.462,2388.0583,2359.73,2389.6497
4172.77392578125,4096.905,4220.76,4143.0913,4142.0044,4100.8716,4202.777,4138.645
1997.2822265625,2462.099,2455.4624,2321.4937,2047.0885,2459.1423,2486.6448,2309.759
6266.99609375,7877.415,7710.612,6893.0327,6363.469,7935.047,7799.425,6835.3467
1822.3349609375,1765.7401,1865.2703,1837.5378,1812.4426,1750.2085,1882.1937,1850.2261
901.85595703125,851.7336,938.63684,881.77435,886.80505,839.3818,930.83203,856.8276
2139.052001953125,2092.7656,2043.8501,2273.6248,2220.5286,2135.7705,2032.9004,2292.5103
1798.1707763671875,1982.8336,1926.7572,1966.985,1837.7223,1998.3247,1952.533,1964.04
5463.5283203125,5862.9023,5634.9614,5630.5713,5416.837,5871.2266,5673.08,5670.579
12484.5322265625,13913.721,11954.03,12751.792,12467.967,13920.857,11937.306,12832.631
6432.99267578125,6611.5073,6386.4497,6329.098,6305.4307,6528.2217,6482.0063,6326.0786
8735.212890625,8553.262,8671.335,8798.1,8748.694,8606.877,8687.766,8791.234
3586.120849609375,3315.0999,3246.0388,3302.2412,3493.27,3206.3086,3185.319,3282.3455
1865.50146484375,1685.4685,1927.2029,2103.5735,1860.3516,1703.202,1930.3091,2111.8281
5231.330078125,5234.869,5326.352,5200.323,5306.0415,5247.626,5339.079,5195.342
2948.0830078125,2998.8787,2963.2922,2997.375,2956.8298,3003.2073,2950.4316,2975.2036
3311.280029296875,3557.4417,3465.1553,3354.7112,3329.1458,3558.5144,3459.983,3365.2954
2980.64404296875,4019.659,4725.3584,3325.5288,2947.2173,3971.0188,4713.7607,3329.176
2449.21240234375,2464.2183,2535.4666,2633.34,2551.7544,2568.3933,2645.6252,2729.8184
2232.448974609375,2220.6704,2255.1655,2302.0015,2226.2388,2214.359,2236.028,2286.6663
8109.99072265625,8117.157,8061.3906,8139.606,8111.65,8162.297,8132.695,8220.717
5601.21826171875,5604.1333,5549.1367,5601.411,5557.9795,5625.1636,5575.5015,5660.4624
2071.646728515625,2069.68,2064.4917,2075.5803,2069.2344,2073.3735,2056.61,2079.553
2543.509521484375,2550.9187,2565.4028,2584.985,2630.661,2619.9932,2646.5593,2667.1736
2812.9296875,2800.9387,2782.8147,2784.5632,2770.7954,2781.3997,2761.323,2772.9272
1716.37939453125,1718.9758,1723.4818,1721.1633,1735.9344,1729.261,1733.0945,1733.5146
7922.58203125,7951.078,7978.5273,8085.2656,8318.402,8273.521,8396.742,8463.312
2703.064453125,2718.6858,2619.189,2651.7388,2744.9062,2771.567,2729.2754,2735.255
4706.18896484375,4965.3877,4968.0474,4952.4434,5279.1562,5404.1104,5450.6035,5484.198
3820.56396484375,4035.9487,4085.0952,4153.8955,4271.091,4394.08,4456.458,4551.009
9750.0126953125,9844.936,9915.115,9999.843,10135.535,10181.645,10258.915,10303.807
7044.77099609375,7099.292,7127.1714,7182.0845,7281.771,7315.7026,7361.1284,7384.342
9255.40234375,9202.251,9420.422,9499.48,9180.039,9198.783,9366.293,9555.286
7655.0283203125,7623.302,7867.261,7946.218,7582.368,7622.421,7827.229,8025.6035
9179.8095703125,9216.135,9215.168,9247.14,9203.683,9197.611,9219.939,9257.987
5947.634765625,6004.6714,5915.4775,6108.638,5957.793,5948.921,5882.5244,5981.306
2372.536865234375,2369.5474,2376.563,2395.6003,2370.7932,2371.9238,2373.2195,2398.9326
2360.599853515625,2358.3152,2365.0256,2382.816,2358.7256,2360.3447,2362.0376,2386.0178
8083.0556640625,8087.505,8108.31,8117.307,8122.6763,8167.725,8142.9688,8146.174
6803.00048828125,6943.3506,6800.5337,6980.3433,6901.688,7051.824,6894.2754,7012.8086
2206.173095703125,2205.8477,2153.1099,2214.253,2228.4175,2222.6416,2177.155,2231.7356
828.6715698242188,827.12256,836.7459,832.799,833.25275,837.5415,836.24164,836.286
1739.840576171875,1734.7188,1728.2373,1750.9995,1760.7954,1755.7928,1754.0371,1764.4756
1156.93603515625,1130.6938,1151.1782,1173.4159,1154.905,1139.7009,1165.064,1198.7086
7292.9716796875,6984.1416,6655.794,6796.75,6973.3306,6660.1533,6397.64,6591.366
9568.4228515625,9565.013,9500.925,9640.832,9765.1875,9728.823,9662.192,9800.005
2521.711669921875,2546.3123,2554.4888,2638.051,2504.833,2554.171,2565.852,2660.1887
1632.4420166015625,1627.7517,1660.5593,1677.0703,1650.0472,1681.2699,1700.5618,1714.0103
2604.27734375,2462.8813,2594.7498,2548.361,2622.6116,2426.5774,2653.945,2661.8535
798.118896484375,833.77734,799.3749,781.24194,736.1894,806.61865,839.3775,814.7596
2954.361328125,2945.494,2942.6506,3007.3806,2982.4343,3005.5828,3001.2246,3039.299
9413.279296875,9320.1,9348.569,9426.708,9418.573,9442.656,9436.337,9490.831
5958.259765625,6065.9614,6081.7173,6249.815,6173.4497,6345.6777,6383.5586,6523.68
3138.01171875,2945.398,3006.7666,3032.354,3086.3618,2995.5752,3077.8882,3216.0312
1437.9095458984375,1438.1492,1450.454,1425.5214,1434.9471,1448.8981,1460.7405,1429.9172
7777.89892578125,7800.3135,7748.3164,7784.7476,7791.277,7819.767,7751.117,7791.4434
4877.8037109375,4864.7217,4873.122,4862.284,4885.006,4872.7544,4886.177,4877.3965
3526.568603515625,3965.8965,3281.636,4028.3662,3643.3115,4034.9912,3339.9697,4060.566
6274.37353515625,6314.978,6396.454,6440.328,6510.283,6526.8193,6602.0767,6630.3164
7064.9384765625,7197.5205,7333.301,7356.1514,7488.3813,7567.3477,7688.8877,7692.849
2124.500732421875,2095.7715,2083.5317,1917.1346,1941.5648,2048.4722,1957.0745,1925.1124
4052.872802734375,4143.133,4106.3486,4085.7039,4077.1306,4175.4434,4109.1553,4104.972
4955.62353515625,5067.991,4978.511,4984.247,4968.3853,5074.9873,4973.433,4980.5044
2904.049560546875,2936.1306,2961.7717,2956.1333,3002.5552,3025.9219,3067.2522,3047.2651
8123.49755859375,8181.9854,8272.956,8344.462,8421.892,8453.855,8535.01,8588.816
7167.6806640625,7243.959,7185.2754,7298.268,7216.0386,7364.115,7307.9927,7307.0615
5141.15771484375,5100.353,5190.379,5096.6973,5144.0425,5105.5615,5202.459,5104.515
1802.484130859375,1875.7051,1771.553,1934.8173,1827.7881,1998.1124,1887.5159,1945.6228
3604.1357421875,3573.551,4295.8477,3620.8792,3575.2124,3599.3428,4365.811,3579.569
5858.60546875,5938.3667,5984.4287,6039.5356,6093.183,6140.4097,6182.735,6222.82
7229.48046875,7239.5435,7263.2417,7287.983,7257.429,7224.3184,7267.2524,7288.439
2336.34619140625,2206.6755,2265.3777,2056.0747,2335.693,2217.0818,2338.4075,2116.9878
8586.6494140625,9014.924,8737.416,8690.345,8609.371,9043.572,8759.524,8806.79
1694.7410888671875,1671.4642,1655.3586,1689.2595,1696.9316,1671.8209,1658.7323,1692.5015
3847.24658203125,3892.154,3937.4937,3957.9138,4032.1765,4041.2769,4083.9563,4103.2705
2181.31982421875,2176.7573,2197.2085,2184.725,2196.106,2187.0845,2209.3416,2200.9595
3909.1318359375,3952.223,3995.7446,4015.38,4088.9548,4097.298,4138.6377,4157.462
1832.74755859375,1816.6077,1823.5079,1816.5376,1844.9949,1822.7799,1837.4008,1847.9927
12336.1552734375,12339.2295,12444.326,12549.793,12574.627,12564.515,12688.347,12844.479
17383.591796875,17505.006,17721.576,17718.715,17921.475,17949.531,18139.668,18145.508
7753.3955078125,7803.7153,8186.908,8045.4683,7924.3936,7928.7285,8330.923,8250.5625
7386.4794921875,7561.869,7781.9487,7650.471,7542.86,7672.4966,7907.2236,7793.74
3271.44580078125,3230.916,3292.9534,3285.861,3275.68,3246.3943,3323.9531,3271.664
4031.11279296875,4004.597,4090.9033,4073.3667,4060.817,4036.9155,4134.6885,4069.103
4305.7294921875,4200.9355,4458.527,4446.8574,4392.7974,4296.4927,4542.0146,4499.728
1651.3306884765625,1774.1204,1712.4993,1776.2831,1641.647,1755.5021,1720.0876,1765.4084
7096.43798828125,6988.6587,7221.4473,7225.074,7175.4624,7050.861,7284.4004,7285.4478
6431.84423828125,6324.251,6423.1206,6384.4463,6296.76,6313.8867,6386.6206,6246.0
1406.2091064453125,1416.2352,1418.8654,1432.4396,1417.1324,1427.4469,1422.1034,1422.5254
3704.61572265625,3739.0542,3749.8103,3797.0981,3647.353,3709.276,3717.0215,3782.1787
8723.712890625,9106.82,8804.387,9894.781,9714.814,9803.67,9680.936,10754.447
1734.6337890625,1626.6993,1783.0723,1748.3848,1725.9913,1636.1195,1769.6313,1725.5518
3090.42529296875,2950.7676,3093.2688,2809.7512,2991.8525,2940.929,3126.306,2716.2751
1547.3841552734375,1434.3086,1507.939,1551.3994,1579.5424,1448.7278,1518.3788,1566.7172
4288.576171875,4181.1367,4445.8877,4434.8135,4370.375,4269.8936,4521.543,4489.206
3159.3837890625,3167.8535,3425.7324,3285.4868,3267.5315,3242.72,3475.8777,3320.5627
1457.9833984375,1429.2877,1717.6812,1566.6449,1452.2654,1454.1564,1701.179,1535.6887
1515.406005859375,1525.5857,1664.8104,1628.0278,1545.1907,1501.926,1666.0005,1647.8407
6876.72216796875,6330.1777,7015.391,7003.25,6813.0854,6349.5615,6910.964,6845.9883
1580.3314208984375,1477.0251,1608.6838,1590.8667,1568.2551,1483.9706,1595.0621,1562.1426
7680.02099609375,7785.651,8138.508,8020.1406,7768.8853,7853.0166,8251.609,8189.811
6141.62060546875,6001.951,6156.797,6154.0107,6127.9497,6004.85,6162.539,6181.884
7054.83837890625,6942.815,7190.2993,7197.045,7114.6426,6993.632,7241.1,7261.6997
4204.57958984375,3901.1672,4131.214,4533.2056,4258.9404,4011.279,4226.2773,4599.1924
9253.2607421875,8845.252,9599.112,9099.648,8961.744,8738.738,9149.273,8766.678
2200.028076171875,2082.446,2156.6047,2220.875,2218.8064,2093.7056,2180.958,2239.8135
1992.67626953125,2169.1724,2286.0774,2109.678,2036.6167,2247.4255,2281.7437,2061.846
3215.58935546875,3180.27,3268.463,3296.4666,3324.2542,3394.5884,3597.3499,3466.0933
2182.323486328125,2241.4795,2339.483,2404.698,2310.9048,2384.767,2496.9092,2529.3618
7474.591796875,7662.579,7696.4287,7692.283,7967.9893,8064.4756,8171.084,8098.1934
4519.25048828125,4473.921,4468.0176,4491.673,4415.9614,4469.171,4433.7266,4490.216
14496.1728515625,14621.697,14598.322,14592.1455,14411.751,14565.58,14496.856,14496.534
3038.837890625,3091.685,3152.0142,3161.679,3212.6023,3236.0063,3294.0305,3291.163
973.5266723632812,977.3038,978.7121,972.16235,967.20764,961.75653,967.2437,962.59607
14720.7841796875,14800.164,14810.131,14820.136,14862.789,14912.87,14959.418,14954.681
4086.970703125,4062.572,4008.2817,4047.0906,4059.816,3983.9165,3961.9148,4049.2134
9744.9267578125,9827.582,9974.017,9915.477,10063.605,10085.911,10276.711,10206.489
10168.4443359375,10266.936,10377.796,10402.945,10524.814,10615.18,10725.191,10772.026
8331.583984375,8532.369,8747.693,8737.297,8900.602,9018.755,9237.429,9188.437
5070.48095703125,4733.075,4889.773,5277.1284,5018.8286,4728.5957,4883.524,5285.5327
21027.2421875,21535.73,22052.754,22255.473,22649.781,22917.98,23404.709,23474.516
6579.23046875,6149.735,5930.579,5978.6895,5922.241,5751.6064,5580.5273,6047.4
10695.2919921875,10863.221,10948.808,10967.378,11076.147,11197.115,11293.565,11288.215
6444.14404296875,6500.05,6191.362,6285.735,6453.0664,6530.619,6306.0776,6394.4233
5854.708984375,5817.226,5806.326,5839.759,5851.8955,5809.3037,5802.3867,5840.565
1623.9393310546875,1618.7635,1617.1583,1623.0684,1624.2335,1619.138,1617.8838,1624.0767
11009.23046875,11089.406,11176.612,11152.613,11227.688,11267.932,11355.259,11321.722
17705.45703125,18044.594,18423.182,18344.914,18689.645,18845.488,19269.59,19170.379
4700.50634765625,4769.9297,4800.327,4836.339,4874.254,4911.9365,4954.824,4985.4673
8647.5068359375,8783.378,8891.366,8952.931,9045.47,9114.866,9229.022,9271.862
4140.44921875,4151.836,4161.995,4167.7227,4181.8823,4187.9966,4199.382,4203.717
2277.09228515625,2278.4539,2273.5278,2271.4778,2269.939,2270.923,2269.6733,2268.3337
5749.81787109375,5772.207,5785.049,5803.7017,5830.6294,5842.503,5856.553,5878.594
2762.95556640625,2776.4548,2772.4321,2785.875,2789.4065,2802.5842,2798.595,2811.4211
16968.82421875,17349.309,17751.125,17739.844,18063.742,18249.572,18636.254,18570.611
5531.3994140625,5684.905,5826.636,5845.474,5956.598,6039.8486,6175.2715,6171.418
10908.6708984375,11279.543,11573.067,11671.008,11934.646,12118.945,12410.758,12439.519
4868.037109375,4959.904,5149.5166,5043.1387,5153.645,5199.856,5409.431,5282.621
5201.89794921875,5282.1626,5343.7637,5376.182,5446.415,5485.9077,5550.1104,5576.8535
21388.38671875,21974.83,22491.826,22562.707,23157.121,23382.766,23884.088,23939.943
4452.50439453125,4556.9395,4652.914,4722.305,4841.9893,4871.994,4976.9766,5036.1094
3041.48095703125,3105.5674,3166.8066,3178.814,3245.331,3270.4558,3328.076,3335.4956
7959.66552734375,8092.465,8190.045,8249.558,8354.189,8413.284,8511.952,8558.366
3961.80615234375,3136.6924,3897.9568,2688.9478,3880.4294,3276.9177,4005.1392,2888.2732
16277.5859375,17658.254,16269.479,16826.992,16998.758,18236.402,16904.879,17484.717
5843.51025390625,8688.805,12194.686,3101.9915,5637.5117,8735.734,12196.488,3151.9312
5431.0625,9328.944,-535.2422,1853.6777,6099.1675,10644.164,-449.98828,3044.3374
989.6351318359375,989.40027,987.52344,988.82,988.13,990.44916,987.54846,989.79456
953.2457885742188,952.9418,950.1829,953.1145,951.3462,955.66406,951.1215,955.06647
9882.03125,9905.395,9990.916,10060.594,10173.044,10146.538,10235.584,10295.727
1445.185302734375,1448.4032,1441.4863,1427.6772,1454.9355,1456.5624,1454.1742,1444.8536
1375.78662109375,1370.4855,1368.3881,1366.5406,1376.6321,1372.787,1370.826,1370.9006
1245.5177001953125,1236.196,1233.726,1239.804,1244.6548,1238.3813,1237.2749,1242.8705
3499.702392578125,3714.409,3554.4182,3488.4507,3501.246,3726.5825,3566.8438,3522.2205
1195.44873046875,1201.7196,1206.1976,1209.8496,1213.6218,1217.4988,1221.6587,1223.7493
1234.903076171875,1242.6307,1248.9536,1254.2213,1259.4886,1263.6906,1269.6854,1272.9398
1191.9053955078125,1196.9329,1199.6179,1203.2513,1206.1454,1209.32,1211.7557,1214.1226
1204.883544921875,1211.6827,1217.144,1221.4149,1225.566,1229.5438,1234.6177,1236.7023
1222.2652587890625,1227.5474,1232.1896,1235.5879,1239.8423,1242.432,1247.0502,1248.9475
1224.0198974609375,1231.1772,1237.477,1241.1035,1245.5059,1249.6621,1255.5245,1256.852
1688.900634765625,1699.3241,1694.223,1681.1663,1688.8655,1707.3124,1694.2507,1685.8572
7339.5771484375,7414.791,7454.914,7476.95,7488.633,7536.2734,7578.3687,7573.1396
5517.9990234375,5540.946,5550.7,5571.947,5583.185,5595.685,5606.5254,5620.0957
