V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
4537.81494140625,4537.354,4556.271,4537.9883,4543.768,4540.784,4556.2,4540.2295,4552.4507,4531.257,4539.9966,4543.5176,4536.8228,4545.3145
4501.857421875,4501.5435,4527.0767,4501.542,4509.9165,4505.1274,4532.171,4503.991,4523.8633,4489.815,4501.2246,4507.9785,4499.0737,4511.5776
4706.2802734375,4700.614,4713.658,4702.587,4707.3066,4703.902,4712.997,4706.963,4711.7954,4696.6406,4701.9604,4705.1064,4698.9233,4709.809
4239.95703125,4238.225,4244.2104,4239.5303,4241.4053,4239.103,4246.4834,4238.2344,4243.7197,4235.675,4237.5225,4239.899,4235.925,4241.2036
4566.82666015625,4565.4697,4537.6157,4572.611,4565.3184,4564.9365,4546.4683,4566.6987,4558.507,4567.825,4552.906,4570.939,4566.7915,4585.8677
4625.720703125,4624.2637,4607.8643,4628.295,4623.7793,4620.5884,4607.93,4622.202,4619.3213,4625.1284,4613.792,4626.219,4625.275,4635.2905
5919.326171875,5921.1606,5940.5996,5916.199,5927.8276,5919.531,5949.853,5921.405,5940.4497,5905.9116,5913.6934,5924.023,5908.7246,5930.5444
5912.40234375,5913.9014,5930.288,5907.3975,5919.432,5910.277,5939.9717,5912.2627,5931.49,5898.4404,5904.5444,5915.7534,5900.437,5922.104
8016.12841796875,7994.62,8050.347,8004.6763,8020.9067,8001.444,8049.1685,8022.719,8043.2354,7979.803,7996.711,8018.46,7986.9473,8045.706
10641.4287109375,10638.212,10630.923,10646.431,10644.007,10641.129,10632.17,10642.322,10636.196,10643.576,10629.387,10645.377,10638.205,10651.378
7721.65771484375,7717.4272,7709.6147,7721.987,7728.3066,7715.267,7712.015,7720.16,7715.2637,7717.323,7705.8164,7715.2173,7710.747,7726.746
7696.85009765625,7690.727,7684.807,7696.5405,7698.4004,7691.6973,7685.0747,7694.8833,7688.4155,7691.171,7682.964,7692.317,7687.1797,7700.2334
7728.16015625,7725.9976,7744.058,7726.248,7733.117,7725.1826,7745.2295,7729.1626,7738.4863,7720.499,7723.0215,7730.5625,7718.9526,7731.319
7683.560546875,7675.246,7673.437,7678.384,7680.915,7674.185,7672.792,7682.4033,7677.3447,7676.1836,7670.4795,7675.89,7673.855,7685.3833
7197.4169921875,7195.0464,7209.2876,7193.865,7203.5293,7195.623,7216.5615,7197.2876,7209.56,7178.8516,7185.1455,7197.7734,7194.1626,7211.702
7760.69677734375,7757.1465,7741.5596,7761.3423,7762.742,7757.4185,7750.863,7759.6377,7756.2754,7756.3633,7746.686,7761.3706,7755.951,7772.9985
8124.828125,8122.5396,8122.729,8123.1675,8126.605,8122.008,8129.161,8125.0264,8128.591,8119.5825,8118.6104,8125.955,8121.241,8129.641
8230.646484375,8229.29,8239.692,8231.68,8234.36,8230.737,8240.209,8230.352,8237.993,8227.39,8229.135,8234.155,8230.033,8236.419
7765.328125,7761.9575,7773.4736,7760.6646,7767.702,7762.2495,7775.7524,7762.9717,7771.896,7754.9834,7760.879,7763.719,7756.3643,7769.8154
8617.0732421875,8607.277,8622.38,8610.405,8618.996,8611.712,8625.378,8621.737,8624.906,8599.559,8609.439,8612.781,8603.005,8628.913
1337.593017578125,1337.6726,1335.112,1338.2756,1337.6349,1337.1823,1335.3582,1337.4847,1336.267,1337.6406,1336.2886,1338.2726,1337.6353,1339.953
1135.1683349609375,1135.3351,1138.9606,1135.5021,1136.4939,1136.2207,1139.3359,1136.0599,1138.3665,1134.2246,1135.7932,1136.437,1135.2747,1136.7487
10040.8125,10034.593,9988.265,10032.306,10047.045,10021.318,10009.998,10026.149,10016.302,10023.325,9999.4,10042.357,10020.025,10078.286
10589.9599609375,10582.904,10580.847,10586.425,10592.041,10583.47,10588.753,10587.629,10586.507,10580.979,10576.457,10589.106,10577.401,10600.33
3141.804931640625,3140.9817,3138.172,3141.1436,3141.9785,3140.7764,3140.7754,3142.1323,3142.336,3139.1423,3139.1006,3142.0752,3140.4792,3146.7385
46772.265625,44141.617,43690.78,45604.656,46240.05,43704.684,45016.99,45217.34,45077.63,42737.6,42136.977,44137.57,42973.207,46730.633
1554.5184326171875,1535.0192,1776.0754,1543.1162,1609.7722,1579.7615,1768.6323,1604.1453,1729.9869,1478.9161,1583.2151,1630.9417,1537.7942,1685.3628
2756.70751953125,2754.7788,2775.5366,2753.748,2759.602,2757.8354,2775.678,2757.5933,2772.1091,2748.7505,2757.039,2761.2124,2754.0474,2763.4224
1013.5147705078125,1012.3452,1018.15515,1011.81213,1015.1751,1013.8856,1019.74274,1014.3056,1017.9407,1009.6888,1012.0678,1014.24365,1011.47186,1016.8151
3439.6025390625,3433.9924,3464.561,3435.689,3447.7961,3442.5615,3467.7722,3447.9568,3463.3772,3426.8372,3438.012,3445.9624,3431.8562,3460.5886
1381.25,1380.6953,1381.0037,1380.5295,1381.9178,1380.6765,1382.149,1380.8143,1381.9763,1379.6986,1379.9236,1381.0355,1379.6709,1382.5702
9633.7861328125,9631.615,9588.318,9636.632,9629.387,9620.342,9590.012,9625.101,9614.997,9630.164,9603.417,9629.677,9627.233,9651.774
1835.52734375,1834.5968,1832.4536,1835.4225,1835.3378,1834.3126,1834.8911,1835.5983,1835.2861,1833.5079,1833.313,1835.4818,1834.2903,1838.3759
7311.177734375,7274.5503,7161.988,7310.4453,7324.424,7275.3276,7228.3354,7274.9937,7281.6826,7271.7783,7193.847,7313.359,7253.5273,7417.7256
1481.688720703125,1479.0393,1488.0682,1479.6115,1483.2819,1481.5182,1488.4723,1483.3835,1487.1796,1476.9719,1480.3873,1482.8868,1478.831,1487.7948
1301.9659423828125,1300.7628,1300.5013,1301.422,1302.5536,1300.0272,1300.5417,1302.2915,1301.531,1300.8276,1299.0813,1300.8838,1299.28,1304.203
8723.5166015625,8722.139,8743.534,8719.674,8725.059,8700.535,8740.421,8705.932,8747.726,8687.67,8692.93,8718.74,8696.898,8747.64
9416.052734375,9411.446,9425.458,9406.921,9411.672,9409.426,9423.181,9410.877,9421.777,9406.349,9402.284,9412.961,9400.681,9416.879
8352.80078125,8305.367,8120.1113,8466.756,8392.144,8311.477,8229.78,8228.223,8299.314,8230.445,8065.204,8355.778,8248.969,8561.43
1125.7437744140625,1119.5281,1130.5164,1122.1482,1126.7094,1122.0057,1130.1151,1128.1516,1130.8018,1115.8374,1118.7207,1124.9574,1116.2281,1134.2072
1245.109130859375,1244.6326,1246.586,1243.85,1245.7375,1244.7115,1248.0737,1245.8911,1246.8239,1242.7328,1243.4624,1245.5717,1243.688,1247.2164
8661.1982421875,8653.346,8622.724,8655.891,8656.935,8648.911,8624.893,8658.11,8645.157,8647.098,8629.777,8656.663,8650.205,8682.803
698.706787109375,697.3113,714.0838,697.65656,702.632,700.68726,714.0999,701.2038,710.2108,692.4298,700.0536,703.71405,696.9782,707.1445
2125.44921875,2123.2668,2122.1858,2122.35,2125.148,2122.9512,2124.7878,2125.2747,2124.9978,2122.4429,2120.4363,2123.3528,2120.3413,2127.3992
7778.13671875,7776.23,7799.426,7778.241,7785.8086,7778.161,7801.5356,7777.6694,7792.032,7770.9463,7777.7314,7786.5737,7777.762,7787.1797
1225.767578125,1225.3265,1227.7352,1225.6178,1227.5488,1226.8923,1227.4929,1227.509,1225.966,1224.3944,1225.6676,1227.0895,1225.2299,1228.4937
1115.17041015625,1114.0813,1112.9232,1115.3243,1115.1431,1113.8486,1113.5337,1114.4846,1114.1539,1113.9075,1113.1681,1114.8767,1114.0238,1116.8295
9397.9658203125,9390.099,9394.441,9395.089,9399.978,9389.167,9395.354,9389.996,9393.26,9388.075,9386.738,9396.739,9388.467,9401.088
1042.5186767578125,1040.5781,1040.8743,1040.7163,1041.3926,1040.5197,1040.6707,1041.8696,1041.7968,1040.2451,1039.3497,1040.9291,1039.9663,1042.9081
1125.8541259765625,1124.3762,1122.372,1125.345,1126.0887,1124.84,1123.409,1124.7664,1124.3165,1124.5189,1122.3303,1125.8086,1124.586,1128.6246
1120.00048828125,1118.5072,1115.9814,1119.5334,1120.4855,1118.7177,1117.6133,1118.9775,1118.5082,1118.6095,1115.9664,1119.5592,1118.5555,1122.59
1139.2193603515625,1137.9999,1135.9905,1139.7756,1139.3743,1137.5232,1135.6443,1138.772,1136.814,1138.4725,1136.0432,1139.0104,1137.8254,1140.9266
10567.0576171875,10565.811,10626.26,10562.848,10587.068,10578.511,10637.254,10574.655,10618.486,10540.727,10566.516,10584.473,10563.128,10591.3545
8168.7314453125,8160.114,8256.215,8162.846,8194.637,8173.3228,8257.481,8193.167,8241.772,8143.152,8174.4263,8193.538,8155.544,8225.25
44192.08203125,44028.945,44143.016,44057.887,44308.15,44003.65,44585.293,44060.816,44497.496,43714.52,43774.06,44178.344,43752.0,44603.44
4842.2392578125,4809.2725,5514.8496,4842.1904,5031.4507,4917.1396,5505.09,4987.0186,5383.265,4656.418,4919.424,5047.9717,4808.743,5152.1904
9181.0400390625,9168.154,9191.914,9167.797,9184.707,9176.667,9194.8125,9184.202,9192.508,9155.779,9172.918,9173.577,9164.653,9189.063
1075.4222412109375,1074.4014,1076.8798,1074.6635,1075.6537,1074.8173,1077.3934,1075.8092,1076.7614,1073.3878,1074.1432,1075.4332,1073.7704,1076.8754
6166.18212890625,6114.3877,7250.7944,6127.0693,6472.053,6330.202,7217.746,6402.8867,7003.6455,5814.232,6328.8926,6526.072,6094.192,6775.9736
2589.6953125,2536.5518,3243.959,2560.6602,2760.5647,2665.8242,3228.0332,2735.4524,3114.188,2361.8079,2674.258,2808.062,2541.032,2957.1643
1324.9959716796875,1321.2025,1325.8461,1322.0242,1323.9697,1322.597,1325.5583,1326.2362,1326.2146,1320.8407,1321.7528,1323.5448,1320.4578,1327.6733
1335.349853515625,1332.807,1334.3138,1333.4458,1334.5217,1333.3395,1334.9803,1336.5962,1335.4164,1333.2181,1331.6561,1334.2668,1332.1709,1338.1877
4071.388427734375,3978.6738,4817.2505,4012.9429,4253.285,4139.6436,4798.411,4235.343,4672.5625,3784.7656,4135.582,4289.0415,3970.1494,4502.669
4492.73486328125,4299.412,5345.6294,4373.091,4708.8105,4543.4844,5354.1553,4739.925,5189.736,4054.6968,4500.133,4709.2705,4285.0186,5119.457
5632.8349609375,5407.183,7039.874,5487.289,6007.3525,5756.8335,7035.327,6001.8955,6761.9995,5016.0303,5726.809,6035.496,5383.408,6591.429
2402.632568359375,2402.9238,2433.134,2403.6265,2412.4165,2409.7075,2435.5916,2407.5251,2429.2651,2394.7273,2406.6328,2411.239,2402.097,2414.6084
2094.83203125,2034.4672,2331.7358,2050.0273,2154.3572,2110.3242,2331.7808,2150.1982,2289.5415,1963.7358,2094.6196,2153.438,2034.0513,2263.4187
1325.0506591796875,1323.4333,1321.915,1325.2974,1324.2402,1322.545,1321.0863,1323.8625,1322.4851,1323.9124,1321.6594,1324.8567,1323.2208,1326.8253
2193.213623046875,2192.3296,2236.5557,2193.303,2206.7246,2202.4897,2240.5505,2202.34,2230.0933,2179.213,2198.3313,2204.4475,2190.5095,2208.9795
1191.2384033203125,1159.4807,1222.7844,1171.2216,1195.932,1171.8381,1222.4297,1200.0887,1222.0049,1145.4371,1165.648,1188.7693,1153.9528,1226.2596
1454.943603515625,1452.1201,1448.2871,1453.3417,1453.6548,1452.9492,1449.8717,1455.6576,1452.4319,1451.9762,1450.0157,1452.2429,1452.2957,1456.2334
1517.889892578125,1510.2516,1532.6406,1511.9551,1521.7437,1516.3334,1531.7408,1522.9445,1526.5671,1503.8624,1515.1246,1519.8951,1507.9966,1533.5862
1484.93798828125,1482.5338,1488.2914,1482.7485,1484.685,1482.1771,1487.4385,1483.7135,1487.8423,1480.292,1481.6368,1483.9832,1480.7921,1486.5065
1469.1748046875,1464.2361,1462.6613,1466.1504,1466.3942,1463.034,1461.0254,1466.9692,1464.162,1462.5873,1461.4384,1464.4396,1461.9467,1468.3793
1470.6209716796875,1467.0991,1464.8198,1468.6062,1469.6711,1466.0492,1464.1848,1470.0411,1467.244,1466.3491,1463.998,1466.9253,1465.3413,1471.1069
1585.278564453125,1583.7429,1579.08,1585.525,1585.9158,1583.7969,1582.1665,1583.6395,1583.8805,1583.9119,1579.7566,1585.7952,1583.459,1590.6442
1577.753173828125,1576.5764,1582.8102,1576.7148,1579.1273,1577.938,1583.125,1579.0591,1581.9951,1574.5531,1577.418,1578.9397,1576.1781,1581.8167
57329.44921875,58101.64,55039.28,57576.195,58316.23,57201.297,55559.25,57458.78,57539.453,58170.082,55642.04,57388.83,57985.934,59509.508
1689.723876953125,1687.4362,1688.2185,1687.1625,1688.3785,1686.9852,1688.9988,1690.3641,1690.042,1686.9539,1685.9116,1688.0956,1685.8625,1692.8821
2611.27587890625,2608.6199,2602.927,2610.4783,2610.652,2607.3076,2605.4153,2608.6382,2608.2607,2607.6003,2603.9817,2609.243,2607.884,2614.0571
42708.10546875,42673.312,42661.87,42694.93,42702.223,42688.574,42685.223,42701.184,42700.31,42667.355,42660.047,42707.22,42669.62,42744.297
2499.103759765625,2495.7727,2484.385,2498.3914,2501.1055,2496.448,2488.9585,2498.087,2494.1292,2497.0269,2488.1343,2499.482,2493.9023,2510.2493
2655.833251953125,2648.0535,2666.1086,2655.4312,2664.9375,2653.7112,2676.3455,2653.297,2669.805,2639.6655,2642.495,2653.0356,2643.9111,2664.4316
2659.54833984375,2655.8967,2649.5176,2656.3572,2657.1824,2654.948,2651.052,2658.2898,2654.5278,2654.6235,2651.9722,2655.3132,2653.4646,2661.7468
2706.489501953125,2702.954,2697.9355,2705.4702,2705.8372,2702.1096,2695.5327,2706.0981,2700.55,2703.7798,2698.2708,2704.1575,2701.788,2710.8674
3077.740966796875,3076.4104,3073.7036,3076.1152,3078.1233,3075.3643,3077.8564,3075.3726,3079.0806,3073.3174,3071.7585,3077.0962,3073.5664,3081.7683
1874.4886474609375,1871.3977,1922.7594,1871.3849,1890.704,1883.8591,1926.2742,1884.97,1911.5698,1853.0155,1878.3466,1888.9818,1867.6201,1901.0327
2592.73876953125,2586.177,2610.9893,2585.6526,2597.0732,2592.4436,2613.031,2595.109,2608.2007,2577.3972,2586.8713,2596.5315,2583.659,2606.7659
2296.7099609375,2270.7734,2310.5364,2281.8213,2295.252,2275.3398,2308.166,2298.2017,2311.107,2259.4875,2269.373,2288.7083,2260.9036,2317.5798
2151.165283203125,2143.3662,2155.7817,2146.36,2151.7102,2147.833,2155.8623,2152.9587,2155.2642,2140.4143,2146.719,2150.2234,2143.961,2159.4832
2192.836181640625,2180.3418,2209.4595,2184.5386,2193.5393,2186.4329,2215.7607,2190.9265,2206.8545,2166.732,2179.952,2192.6375,2177.4502,2206.3916
2108.12353515625,2097.5024,2126.3232,2102.5576,2109.9292,2102.7886,2131.3987,2106.9172,2124.0251,2085.9773,2097.438,2109.7869,2095.7808,2120.7217
1733.5634765625,1725.4126,1854.935,1728.1719,1767.3492,1752.7871,1851.125,1757.8955,1829.8136,1694.2908,1749.167,1775.415,1729.4658,1800.3131
2133.18994140625,2108.5527,2291.496,2117.018,2173.7944,2147.3308,2290.0742,2168.8638,2258.3394,2063.679,2145.0073,2178.7197,2107.0928,2234.8062
11870.064453125,11828.844,12982.687,11837.367,12180.0,12065.924,12975.426,12103.564,12729.302,11507.51,12027.99,12256.579,11823.887,12474.905
1398.3668212890625,1390.0685,1411.8457,1392.2242,1399.1039,1395.6888,1413.1024,1401.5938,1411.6917,1384.7362,1391.4672,1398.8015,1387.8306,1409.5144
5476.49365234375,5457.647,5496.6475,5464.635,5479.915,5463.37,5496.4814,5481.064,5496.9565,5448.4897,5459.347,5471.335,5451.0903,5494.463
6900.001953125,6900.002,6900.0015,6900.0015,6900.0024,6900.001,6900.0015,6900.0015,6900.002,6900.0015,6900.0015,6900.002,6900.001,6900.002
554.329833984375,425.5625,1284.3257,466.72705,713.5918,611.9358,1298.4976,733.09863,1148.1035,208.98438,564.87524,786.7527,418.83936,1052.5491
1315.8843994140625,1315.0588,1316.3054,1314.9158,1315.9971,1314.7933,1316.21,1314.8472,1316.1376,1313.8257,1314.5283,1315.4314,1313.9332,1316.6245
1633.951904296875,1589.6833,1786.4963,1602.815,1666.6746,1629.5632,1786.3545,1667.1783,1764.6514,1545.3723,1619.343,1664.9458,1585.3679,1734.1553
1238.5841064453125,1236.4515,1239.1323,1237.361,1238.8407,1236.647,1239.1743,1238.632,1239.4338,1235.7849,1236.4436,1237.5397,1235.5856,1240.0676
2031.69482421875,2029.683,2025.2358,2031.6937,2031.1401,2029.672,2024.8695,2031.7717,2027.7122,2030.3003,2025.7876,2030.5537,2030.0529,2034.9822
1648.9588623046875,1646.797,1650.627,1649.1405,1649.8942,1648.5327,1650.1697,1648.6677,1648.9296,1646.3307,1645.6516,1649.3691,1645.7855,1651.0376
1810.5030517578125,1810.0413,1802.9196,1812.5332,1810.289,1809.5287,1802.6384,1810.3185,1806.7233,1811.9039,1805.4465,1812.2947,1811.1942,1815.5259
12971.1337890625,12921.855,12766.125,13087.582,13027.763,12942.739,12818.257,12917.706,12872.712,12975.819,12804.009,13027.292,12933.497,13207.535
5528.0185546875,5523.173,5528.4478,5523.4346,5526.31,5524.9214,5529.547,5526.318,5529.4507,5518.5864,5522.876,5525.9463,5518.699,5530.72
1541.79052734375,1539.9241,1544.5118,1539.9811,1543.843,1540.5459,1548.7515,1541.61,1546.9739,1536.5464,1538.5826,1542.2133,1537.0996,1546.2383
5575.3955078125,5571.687,5586.188,5571.0776,5574.8228,5574.789,5585.9746,5575.9277,5583.0693,5564.6055,5572.4272,5577.6543,5566.8423,5582.6304
5555.67919921875,5546.0444,5534.47,5557.1055,5552.622,5550.7573,5539.69,5551.422,5547.525,5547.147,5542.104,5555.2285,5545.062,5568.8213
5507.47802734375,5499.2803,5493.4346,5506.2676,5505.216,5502.6636,5497.1226,5503.642,5502.8354,5498.675,5495.771,5506.013,5496.9116,5516.7383
5496.037109375,5488.275,5483.885,5494.454,5493.9077,5491.307,5487.3647,5492.3066,5492.362,5487.1543,5484.9937,5494.3813,5485.4297,5504.402
5477.634765625,5470.6826,5468.774,5475.3467,5475.842,5473.1973,5471.8335,5474.196,5475.6616,5468.6094,5468.0,5475.7417,5467.1665,5484.478
5197.5419921875,5192.1074,5229.5693,5190.7964,5202.0776,5199.7056,5229.8228,5203.057,5221.781,5179.6836,5196.0776,5206.138,5187.6914,5218.804
1177.297119140625,1176.5944,1173.7594,1177.7312,1178.314,1176.7006,1175.6951,1176.582,1176.3384,1177.0161,1174.4093,1177.8229,1176.6045,1180.1853
1786.789306640625,1785.7561,1804.5168,1784.4106,1792.2657,1788.5402,1806.6945,1788.999,1802.3077,1777.7225,1785.781,1790.1771,1783.3889,1794.1298
6202.21484375,6202.871,6393.239,6207.7607,6250.451,6239.883,6402.858,6230.831,6360.7065,6146.072,6227.2446,6251.8057,6200.96,6267.0063
7120.26953125,7108.147,7123.624,7106.5063,7117.338,7112.2153,7123.026,7119.422,7121.3574,7105.706,7107.3247,7117.15,7107.157,7131.337
13422.4404296875,13413.799,13403.8,13418.754,13418.529,13406.921,13396.548,13411.72,13406.983,13413.073,13402.591,13417.215,13412.961,13427.369
11578.48828125,11549.127,11600.399,11556.438,11580.934,11563.079,11602.122,11585.791,11601.136,11533.526,11553.006,11572.413,11542.986,11610.155
11649.525390625,11639.922,11634.142,11643.856,11649.819,11633.67,11637.5,11635.386,11638.247,11634.305,11626.155,11644.221,11634.432,11662.381
761.6798706054688,761.12775,762.48175,761.274,762.1872,761.4407,763.0398,762.46173,762.72766,760.44806,760.8352,761.6328,760.76215,763.4568
4327.73828125,4309.967,4348.7437,4320.476,4329.935,4316.1396,4348.3857,4326.2417,4347.706,4298.8345,4297.915,4329.0195,4315.864,4353.101
17241.142578125,17218.775,17182.338,17243.887,17245.703,17217.975,17230.48,17222.35,17244.02,17199.088,17181.643,17235.764,17196.418,17304.338
13338.171875,13331.324,13280.659,13347.141,13338.309,13327.133,13296.957,13328.121,13316.913,13332.758,13302.396,13343.536,13333.233,13383.769
14937.041015625,14929.666,14869.645,14947.573,14937.114,14924.751,14888.542,14925.979,14912.321,14931.84,14895.885,14943.698,14932.188,14990.353
8992.2109375,8985.128,8985.56,8994.38,8996.997,8986.352,8994.556,8986.953,8994.74,8983.914,8980.834,8988.731,8982.17,9001.703
1136.680419921875,1136.4169,1133.8671,1136.8486,1136.4435,1136.1112,1134.8992,1136.2903,1136.0524,1136.0812,1134.7976,1136.704,1136.1846,1138.6216
3321.09423828125,3318.6018,3322.9075,3317.2307,3320.9536,3318.204,3323.9602,3318.5713,3323.172,3315.268,3315.827,3320.01,3315.0234,3322.9026
2150.810546875,2150.5103,2143.3037,2152.3303,2149.817,2147.8594,2142.923,2149.2207,2146.4917,2150.729,2145.2742,2152.0947,2150.1543,2153.7761
15328.87109375,15315.521,15299.419,15324.682,15319.77,15316.32,15291.078,15320.185,15311.242,15319.58,15300.618,15323.319,15320.044,15337.509
4653.77685546875,4651.7285,4623.0312,4663.096,4654.3975,4648.2266,4626.5576,4653.179,4640.91,4657.8657,4638.2935,4661.0127,4655.476,4680.1006
5190.70263671875,5178.38,5236.6943,5177.166,5205.961,5192.3804,5247.6284,5208.084,5230.7173,5156.459,5182.6704,5205.0786,5174.3335,5230.8457
11918.52734375,11917.349,11884.487,11923.373,11913.787,11910.37,11886.627,11915.201,11904.909,11918.665,11902.065,11921.989,11919.62,11943.206
1994.123779296875,1992.3757,1990.5066,1993.643,1994.4576,1992.6339,1992.6714,1992.3768,1993.0043,1991.7351,1990.0248,1993.8492,1991.6346,1997.7512
13007.259765625,12986.628,12986.317,12986.4375,12994.706,12986.929,12984.983,13001.685,12994.033,12985.031,12976.755,12990.825,12980.875,13011.418
14386.0390625,14352.728,14374.02,14357.692,14369.147,14348.513,14371.985,14370.713,14383.531,14340.203,14337.342,14363.567,14339.839,14395.229
1667.6483154296875,1663.465,1679.1438,1664.689,1668.6284,1667.47,1680.4407,1669.1648,1677.9982,1658.4796,1665.3228,1669.8087,1662.9205,1678.055
2182.0263671875,2180.462,2174.6448,2183.17,2182.5708,2180.8208,2176.551,2180.6082,2178.8213,2181.186,2177.1829,2183.5142,2181.14,2189.5095
7407.9765625,7400.216,7376.879,7417.8364,7413.0835,7393.501,7375.167,7400.0415,7381.504,7407.6724,7378.0913,7417.892,7400.543,7443.0854
1549.2174072265625,1547.2996,1542.062,1549.5436,1548.6699,1548.1573,1543.4768,1548.4008,1546.856,1547.8911,1545.1545,1549.6145,1548.2543,1554.3871
773.4634399414062,773.038,779.0291,772.6668,775.21124,774.46735,779.9955,774.50903,777.9312,770.0917,772.63275,774.87915,772.31415,776.46954
12536.380859375,12533.928,12504.519,12539.98,12533.873,12522.053,12504.459,12528.687,12521.246,12536.41,12514.501,12541.088,12535.29,12562.448
4513.59033203125,4515.2,4520.8647,4505.6084,4517.4546,4510.075,4538.8774,4514.61,4538.7725,4494.688,4503.078,4514.465,4495.84,4523.1074
1119.46630859375,1118.3689,1126.5314,1118.4504,1120.7269,1119.5806,1127.2146,1120.558,1125.6954,1115.8506,1119.3857,1121.8623,1118.4431,1123.8752
4965.7373046875,4950.2246,4961.448,4956.7207,4957.7803,4950.6514,4949.973,4959.061,4957.44,4951.27,4949.2334,4959.84,4945.313,4975.658
17161.6015625,17144.227,17111.3,17164.898,17150.164,17129.023,17098.36,17138.492,17125.893,17147.072,17111.953,17160.174,17141.186,17190.71
1531.3304443359375,1529.2195,1527.0531,1531.3035,1530.3805,1528.4391,1526.1427,1529.7468,1528.2771,1529.353,1526.7017,1529.9673,1528.9966,1532.3027
640.2002563476562,639.7829,638.1005,641.3369,640.90063,640.4438,639.0118,640.2588,639.09607,640.18164,638.8041,641.39325,640.3485,642.5298
1374.8157958984375,1372.915,1371.2491,1372.5123,1373.5741,1372.9167,1372.019,1374.6876,1373.2206,1372.541,1371.2245,1373.7831,1372.0709,1376.039
3527.197509765625,3527.598,3534.521,3525.1917,3529.1365,3526.3354,3537.0178,3525.8835,3534.0645,3521.5747,3524.6816,3526.7793,3523.6604,3528.9666
2144.457763671875,2142.3347,2139.161,2142.0088,2144.1836,2142.4429,2141.3462,2145.1135,2143.0762,2141.9307,2140.135,2143.3208,2140.5732,2149.4832
1003.813232421875,1003.6477,1001.6811,1003.91376,1003.6547,1003.3283,1002.5993,1003.5012,1003.43134,1003.2422,1002.2401,1003.7388,1003.4115,1005.4716
12887.0068359375,12885.028,12844.514,12896.383,12884.407,12875.935,12846.111,12881.291,12868.667,12889.889,12863.42,12891.504,12887.174,12920.958
12894.111328125,12892.135,12851.585,12903.489,12891.507,12883.037,12853.196,12888.397,12875.76,12896.994,12870.511,12898.614,12894.286,12928.085
15516.1552734375,15506.33,15515.417,15499.651,15516.448,15500.2705,15522.813,15503.439,15521.186,15492.658,15492.682,15507.642,15489.607,15525.032
4819.677734375,4816.913,4813.4146,4818.321,4819.326,4816.1694,4815.6523,4815.162,4817.7876,4815.1353,4810.502,4818.8975,4814.509,4825.8345
15545.08984375,15545.443,15518.186,15547.606,15541.82,15541.356,15519.029,15548.302,15534.966,15540.624,15527.748,15538.731,15543.699,15556.6
1136.1385498046875,1132.0818,1146.2761,1133.8651,1138.7941,1134.9341,1147.3418,1138.8088,1145.498,1128.3457,1132.6184,1137.6198,1130.4976,1144.1063
14285.47265625,14280.368,14184.492,14322.814,14301.91,14282.233,14212.673,14285.9375,14255.535,14304.004,14229.189,14318.722,14290.579,14393.535
1622.28662109375,1620.1681,1623.9691,1619.111,1621.8901,1620.9026,1625.6685,1622.9869,1623.8131,1618.1989,1618.8436,1622.7792,1618.2415,1625.6992
2450.448974609375,2446.4702,2448.534,2446.0576,2448.7852,2447.3518,2451.3,2450.98,2450.2334,2445.0383,2443.426,2449.6702,2444.553,2454.9421
2771.533447265625,2770.732,2763.022,2772.8242,2771.3105,2767.9001,2763.2827,2769.763,2767.4612,2771.7969,2765.9204,2773.0908,2771.1587,2778.7612
7787.0419921875,7764.4844,7916.2295,7765.4224,7812.1533,7800.1885,7928.1343,7806.0337,7885.928,7716.8716,7777.411,7823.956,7761.0503,7865.772
6736.24169921875,6711.167,6743.6953,6721.968,6726.556,6703.5557,6745.021,6726.096,6739.62,6701.719,6700.003,6724.376,6697.1865,6735.0547
10696.1337890625,10677.89,10819.497,10685.149,10720.709,10708.333,10821.455,10715.215,10784.585,10634.811,10695.762,10733.85,10673.047,10769.657
7427.3974609375,7425.613,7520.1045,7435.9863,7462.176,7450.248,7523.919,7449.64,7501.7524,7406.2246,7446.291,7458.7183,7428.8613,7468.0503
11331.9736328125,11297.289,11461.977,11309.787,11360.958,11336.856,11464.128,11362.7295,11431.352,11254.05,11325.305,11365.356,11293.07,11430.695
9726.16796875,9686.582,9808.956,9703.277,9742.222,9719.377,9818.529,9744.925,9792.955,9647.799,9702.014,9737.341,9679.677,9798.19
9287.8037109375,9250.296,9470.642,9253.973,9324.518,9300.028,9475.634,9320.921,9429.501,9190.023,9281.882,9337.531,9244.4375,9409.419
10033.6171875,10029.164,10006.963,10035.633,10033.943,10029.235,10014.105,10028.344,10025.647,10030.111,10015.971,10037.969,10029.462,10057.641
1846.264404296875,1845.5145,1838.397,1848.0785,1846.3103,1844.9739,1839.5869,1845.7708,1842.6832,1846.7358,1842.2871,1848.1978,1846.5936,1854.1631
5639.115234375,5633.0444,5633.931,5641.3765,5638.8623,5634.939,5638.833,5636.2476,5640.2227,5631.661,5631.9307,5638.307,5630.3184,5651.889
4850.69677734375,4830.117,4849.214,4836.4873,4848.4873,4837.2134,4853.605,4852.972,4854.5347,4820.193,4827.487,4840.6084,4823.61,4869.2515
2719.5048828125,2718.6567,2709.9478,2722.14,2719.6887,2716.6362,2708.8057,2717.5645,2713.4302,2720.0286,2712.8904,2722.446,2719.5264,2729.583
