V1,V2,V3,V4,V5,V6
11904.4130859375,12531.046,13410.496,14501.3545,15701.82,16694.895
3365.0634765625,3446.5312,3587.3606,3709.9043,3791.9443,3886.868
2402.99072265625,2564.3872,2772.296,2934.0059,3097.545,3318.2256
3453.753173828125,3487.6409,3475.88,3491.3115,3626.457,3648.189
2556.98486328125,2669.6323,2807.6182,2897.5916,2976.3992,3140.4448
1798.794189453125,1837.9688,1884.3557,1933.2449,2009.9392,2069.6091
6263.091796875,6513.6406,6969.917,7308.4004,7792.72,8178.504
5742.75634765625,5717.794,6052.1143,6174.374,6559.5347,6644.1406
6255.236328125,6607.1553,7093.959,7473.9697,7933.4004,8387.337
934.2125244140625,945.90356,922.8916,898.9155,865.376,848.5121
2675.0185546875,2817.5156,3014.308,3192.7344,3346.4287,3452.1143
4648.1318359375,4687.29,4704.203,4684.921,4714.4126,4733.5063
1044.65625,1053.7426,1054.1428,1061.7217,1063.4792,1072.2073
10016.740234375,10306.038,10907.631,11631.176,12696.832,13251.648
5695.884765625,5920.367,6126.8994,6189.62,6270.972,6457.7715
1363.6658935546875,1459.7269,1623.0413,1558.8291,1718.9093,1781.5475
5604.4189453125,5637.7495,5814.871,5978.086,6066.0293,6234.8467
14859.732421875,15553.355,16285.766,17284.414,18411.951,19566.71
2874.843505859375,2883.359,2960.6252,2925.0015,3117.8518,3020.6501
3261.68505859375,3397.626,3692.4858,3851.2778,4030.3438,4285.366
2978.573974609375,2864.8247,3548.5342,3201.0332,3504.208,3523.0896
1878.137939453125,1854.2416,1911.6571,1912.4377,1992.4353,1876.4001
10627.609375,10429.488,10537.042,10704.184,10923.669,10651.816
6845.9052734375,6366.3926,6423.25,6472.1597,6990.4214,6314.25
13325.046875,14368.732,15530.078,16868.371,18183.945,19425.762
2720.689208984375,2437.443,2567.0732,2529.6743,3021.144,2416.6775
586.3409423828125,572.9158,683.5502,616.3081,700.0282,688.4246
5986.0234375,6101.101,6364.8716,6310.7974,6423.669,6448.8154
3342.3056640625,3528.382,3811.0327,4032.9343,4197.335,4513.252
8262.9609375,8378.762,8753.549,9049.506,9261.352,9572.48
8845.578125,8831.726,9206.778,9643.154,9957.575,10221.787
9024.94921875,9011.431,9401.985,9854.135,10185.049,10462.888
564.9472045898438,627.0897,800.4081,793.3493,1028.2494,1080.7507
2743.206787109375,2804.86,2802.0066,2925.3823,3029.5923,3062.8865
10082.9931640625,10596.407,11227.604,11723.043,12332.582,12904.314
6702.845703125,6769.5474,6717.048,7253.114,7717.341,7728.611
3908.543212890625,4243.9194,4641.998,5049.303,5519.906,6002.7534
9375.8525390625,9636.727,10108.803,10500.701,10709.449,10933.247
3434.6923828125,3578.938,3802.4177,3975.0654,4127.2837,4202.2383
10588.31640625,11148.219,11970.652,12670.576,13286.982,13604.408
2230.872314453125,2321.351,2448.0015,2553.3604,2659.942,2710.1772
1619.56201171875,1679.2008,1731.9644,1796.4937,1862.1277,1930.7805
2080.65625,2179.7725,2255.973,2186.281,2411.2417,2487.062
18654.2578125,18633.275,19315.031,20314.57,22010.719,22525.98
5442.70703125,5636.1323,5747.8813,5641.035,6038.097,6188.283
4612.89013671875,4585.237,4608.8496,4650.126,4801.045,4722.834
4381.9130859375,4335.0215,4414.26,4570.117,4839.69,4860.7476
1243.0819091796875,1161.5553,1240.4169,1241.7249,1341.102,1301.2618
2002.2427978515625,1997.4272,2002.1013,2009.5505,2047.2078,1997.4692
12572.486328125,12895.883,13311.886,13680.71,13972.445,14308.786
9340.6181640625,9298.375,9435.441,9573.298,9749.837,9465.216
9335.5927734375,9619.687,10050.389,10480.764,10759.05,11110.309
12028.7216796875,12379.656,12818.822,13214.441,13542.372,13965.986
1575.7418212890625,1569.5791,1583.1387,1610.487,1660.294,1661.7692
5137.0048828125,5325.871,5555.205,5759.5024,5955.185,6209.423
7214.767578125,7361.2803,7671.076,7861.1924,8095.9785,8320.32
3637.102294921875,3686.5588,3733.285,3744.7012,3835.9292,3822.136
10627.609375,10429.488,10537.042,10704.184,10923.669,10651.816
8918.888671875,8943.651,9298.255,9167.38,9740.094,9443.32
3711.48291015625,3776.1255,3881.4846,3952.1462,4010.1438,4074.2993
23646.6328125,25298.8,27348.7,29427.094,31787.531,34083.75
6020.1748046875,6131.3135,6266.5225,6356.2837,6465.872,6580.5703
12855.8544921875,13150.882,13410.105,13688.952,14182.664,14577.714
1619.56201171875,1679.2008,1731.9644,1796.4937,1862.1277,1930.7805
7526.576171875,7896.466,8380.475,8776.666,9176.774,9726.531
3341.389404296875,3356.508,3453.055,3421.9363,3420.8496,3461.6318
5955.72412109375,5864.5513,6139.878,6092.0303,6127.5923,6179.962
3365.0634765625,3446.5312,3587.3606,3709.9043,3791.9443,3886.868
10643.6767578125,10181.521,9833.469,10328.464,10757.648,11200.92
3803.694580078125,3888.5579,4113.4756,4233.8247,4393.4043,4512.6475
6933.34716796875,7182.618,7294.253,7578.086,7977.571,8142.536
2444.908203125,2407.3184,2386.3967,2512.9116,2545.6484,2650.791
9379.2021484375,9516.591,9675.598,9807.913,9901.033,10057.986
785.7625732421875,797.2328,791.4076,765.7208,775.50903,727.67773
3025.916748046875,3155.1853,3290.1553,3408.0327,3505.4985,3664.643
5838.6357421875,5786.468,5752.442,5771.947,5785.7393,5770.542
492.345947265625,414.8479,385.24487,539.5238,676.45544,501.14282
8055.83203125,8543.792,9239.293,9780.061,10426.736,11211.093
7759.91357421875,7668.5947,7619.553,7737.9727,7801.215,7742.8955
1397.06640625,1405.0825,1432.4423,1322.0964,1317.5768,1200.3506
1307.472412109375,1331.3234,1345.4884,1320.3835,1338.5521,1332.3751
4606.30517578125,4539.3545,4607.2036,4740.453,4985.911,4998.0264
7166.685546875,7161.4146,7155.6274,7275.463,7374.904,7305.906
9406.6796875,9359.044,9486.951,9617.092,9799.382,9493.769
2094.224609375,2114.2957,2157.2764,2207.471,2272.0615,2278.0454
6444.46044921875,6528.192,6415.9272,6253.4917,6814.6406,6329.296
1510.89990234375,1559.6489,1632.2358,1680.033,1743.2844,1813.971
10894.642578125,11169.688,11681.689,12017.45,12317.418,12647.752
5104.16650390625,5218.2534,5380.5757,5523.8647,5628.726,5725.8345
1871.253662109375,1964.6465,2073.1284,2166.4253,2252.7625,2372.065
12768.802734375,13196.86,13707.885,14184.723,14594.556,15008.57
14105.41796875,14768.58,15575.378,16275.592,16890.854,17740.902
2384.1884765625,2498.5164,2637.3003,2763.2744,2889.3706,3046.8286
5148.4765625,5080.68,5141.1963,5206.8667,5347.0356,5372.8027
14031.2802734375,14689.8125,15492.945,16188.921,16799.61,17644.71
2186.136962890625,2206.4722,2248.17,2297.8767,2361.6482,2367.9175
3707.36962890625,3718.577,3769.5305,3808.6182,3902.374,3869.249
11021.109375,11293.273,11800.949,12128.911,12415.232,12744.556
10706.4462890625,10980.081,11490.294,11819.309,12116.675,12395.203
3151.6337890625,3304.4321,3492.3823,3659.4155,3825.4004,4040.7974
1614.6407470703125,1654.4412,1704.3591,1748.0593,1782.6543,1820.8477
1887.5633544921875,1940.5237,2005.599,2063.5383,2110.5063,2164.465
1695.1405029296875,1736.954,1790.3137,1836.8375,1872.5197,1912.2402
1754.89794921875,1769.6782,1794.1539,1822.1108,1887.0347,1891.617
5026.15576171875,5362.9766,6162.753,5852.6963,6398.021,6461.112
5270.1611328125,5397.4727,5638.586,5764.9844,6017.373,6175.175
2360.58251953125,2408.5159,2535.8398,2543.0063,2678.5398,2646.2673
1877.1068115234375,1890.0171,1903.3606,1929.8259,1929.8557,1950.2634
1093.72802734375,1093.146,1095.8298,1095.7297,1098.3264,1096.4402
7154.462890625,7278.2183,7444.3076,7673.2827,8007.8623,8236.815
965.3032836914062,956.6338,957.6301,946.31616,939.39294,923.7262
12488.1865234375,12961.727,13448.425,13946.617,14355.131,14875.49
9509.9482421875,9773.341,10089.145,10358.154,10544.158,10873.191
8676.14453125,8740.645,8885.674,8916.287,9157.721,9161.128
10186.5390625,10640.133,11190.32,11687.682,12099.481,12707.926
1006.6502685546875,996.1493,995.74384,981.23706,971.67676,954.9385
12480.689453125,12849.869,13235.899,13643.797,13932.103,14304.41
1165.046142578125,1163.1467,1162.9176,1158.3278,1171.2787,1142.3784
923.51611328125,934.64343,950.5272,942.3811,981.124,978.648
8616.609375,8679.938,8826.62,8856.3955,9096.715,9100.911
9207.953125,9191.618,9226.925,9255.472,9410.626,9448.046
1517.57421875,1518.4408,1561.233,1573.9475,1606.9111,1594.5612
9778.69140625,9761.405,9712.807,9678.592,9790.176,9794.515
4281.578125,4327.608,4437.7305,4533.6255,4603.651,4637.5874
4612.89013671875,4585.237,4608.8496,4650.126,4801.045,4722.834
11872.5947265625,12014.791,12449.661,12715.96,13052.823,13241.462
13055.830078125,13125.065,13452.371,13669.078,13991.025,14033.316
1180.5379638671875,1185.3561,1196.1874,1190.3922,1213.9889,1207.6105
6797.76123046875,6968.2197,7176.373,7404.008,7686.0684,7931.83
1684.947509765625,1629.3751,1670.9231,1746.5813,1889.8716,1890.9758
1749.8099365234375,1754.8405,1763.7355,1758.5813,1771.9183,1752.6694
2766.462890625,2669.3787,2742.369,2740.8484,2820.7134,2752.0825
4606.6787109375,4865.382,5418.824,5840.0254,6253.381,6768.244
7410.5849609375,7474.701,8074.2183,8244.49,8661.896,8844.358
6469.5341796875,6628.0337,6817.257,6984.5693,7314.787,7295.3916
6492.4453125,6637.6426,6910.284,7038.63,7307.163,7492.2246
8695.689453125,8807.775,9018.264,9005.367,9334.229,9241.31
6393.58056640625,6479.118,6388.574,6211.2373,6022.9087,5859.16
9173.34765625,9302.675,9514.428,9500.543,9987.218,9971.92
2534.41650390625,2504.464,2612.3262,2561.6245,2622.3943,2625.7776
3757.21484375,3943.6729,4164.257,4417.4395,4657.5015,4876.6943
5989.759765625,5501.829,6131.4077,5730.081,6159.068,5447.2407
7814.1513671875,7746.9487,7843.7407,7616.4985,7752.2188,7516.78
2444.670166015625,2492.0464,2606.1655,2677.2158,2779.0781,2796.1719
2675.28076171875,2826.148,2758.9583,2769.305,2777.3162,2707.0525
7729.18212890625,7470.499,7700.2173,7591.263,8247.584,7952.668
930.3784790039062,912.38995,956.8989,853.94684,935.06915,1009.2806
8994.0341796875,8906.424,9475.002,9219.779,9419.713,9445.653
4292.470703125,4279.225,4273.0044,4289.907,4332.8965,4283.448
7055.0341796875,7222.5605,7479.2886,7733.7217,7942.4897,8255.039
2022.357421875,2026.7228,2033.4492,2025.596,2029.1182,2026.788
1816.8934326171875,1829.1075,1857.4885,1875.3994,1900.3307,1902.4038
1386.8226318359375,1385.9799,1401.4685,1411.3508,1419.0215,1415.7065
11239.30078125,11710.103,12336.777,12902.864,13509.459,14235.154
9552.033203125,10123.611,10767.127,11493.748,12315.285,13152.85
4716.71923828125,4836.683,5039.895,5254.022,5480.9844,5653.152
8132.91455078125,8136.4517,8142.953,8140.679,8164.985,8165.8677
14290.3212890625,14827.762,15631.812,16260.525,16930.053,17776.584
1350.6700439453125,1368.773,1416.2566,1454.4397,1485.6423,1525.1674
7432.96435546875,7836.4136,8440.234,9050.596,9786.283,10498.508
4119.2109375,4270.9326,4569.713,4861.0786,5292.8057,5614.754
11837.40625,11880.678,12164.64,12515.619,13069.521,13402.357
16735.0390625,17105.51,17814.084,18310.23,18909.2,19247.68
8097.0439453125,8510.428,8993.324,9622.046,10319.975,11002.723
2643.8955078125,2693.1519,2805.7764,3004.398,3275.1992,3426.8433
3583.7333984375,3656.0415,3805.5635,3957.6958,4124.6006,4241.032
14988.1435546875,15871.332,17662.803,18872.11,20571.48,21940.031
12013.5849609375,12531.607,13197.4375,13770.146,14126.677,14583.16
10720.623046875,11185.541,11746.825,12207.732,12559.877,12987.742
14575.5302734375,14752.353,15248.182,15745.895,16773.521,17406.658
21249.978515625,22135.78,23699.168,25202.854,26639.717,28365.572
2005.860107421875,2102.5535,2254.6875,2404.7021,2549.7197,2724.066
1647.3671875,1668.886,1705.4058,1747.8712,1787.4537,1829.4363
2193.1357421875,2188.884,2198.9258,2232.199,2268.8396,2281.8015
1524.2752685546875,1522.9509,1527.6963,1553.0354,1576.1543,1582.7468
5567.7373046875,5652.712,5762.0977,5910.9863,6067.8154,6224.4463
6440.2470703125,6419.4004,6532.2983,6806.1626,7118.877,7251.0015
3788.368408203125,3818.03,3853.3337,3876.9653,3907.3079,3931.8716
4627.39453125,4627.396,4613.5894,4605.6045,4687.0405,4663.2383
1212.892333984375,1192.2595,1192.6312,1193.3167,1197.9989,1200.1738
15763.7587890625,16122.67,16603.209,17717.232,18849.586,19009.54
5632.189453125,5640.4775,5914.965,5910.9224,5998.817,6169.213
1856.26513671875,1915.7434,2141.248,2108.449,2287.3086,2321.5845
8872.291015625,8904.695,8932.881,8895.06,9011.934,8995.503
25749.0625,25156.742,25292.652,26555.928,27668.312,26929.047
744.8905639648438,741.9778,747.18097,734.9662,740.0061,728.88074
1954.0810546875,1987.7263,2017.1631,2083.9834,2154.1682,2190.76
3210.25732421875,3319.8784,3441.1172,3563.0396,3666.1692,3791.5557
4077.711669921875,3977.6262,4031.8916,4109.04,4149.9697,4014.1675
16954.62109375,17203.164,17699.71,17512.43,18472.688,18560.2
8993.18359375,9284.123,9839.678,10238.95,10586.27,11116.486
5850.0029296875,5980.8076,6460.335,6449.624,6937.549,6899.452
2408.22705078125,2407.4521,2403.2695,2460.6519,2489.3555,2506.6921
2791.51708984375,2779.2112,2784.599,2761.184,2768.7007,2746.4692
2797.13818359375,2844.604,2971.8218,2953.9214,3019.885,3084.8638
4902.03369140625,4999.585,5262.686,5498.9727,5699.744,6013.379
13613.75,14125.915,15233.043,16293.588,17824.727,19031.092
1774.2977294921875,1787.9441,1845.3071,1862.9755,1953.7091,1942.3618
7625.5986328125,7685.615,8109.749,8479.718,8969.706,9303.533
4423.515625,4499.895,4632.743,4891.6284,5221.6553,5450.7256
5506.27734375,5607.4395,5700.6006,5566.801,5655.104,5447.782
8672.48828125,8940.703,9256.331,9552.371,9855.696,10241.094
3069.3916015625,3092.125,3138.7073,3199.2046,3288.5452,3339.6445
2372.76806640625,2271.6746,2416.2139,2642.1667,2858.1138,2847.9211
3577.126220703125,3581.6577,3589.44,3584.6165,3589.5703,3581.0193
1522.59326171875,1621.6328,2354.534,1984.4932,2449.043,2535.2126
5038.4453125,5205.8994,5450.9204,5683.182,5785.6104,5873.4736
2221.06884765625,2202.9104,2303.7056,2325.805,2410.9243,2338.0894
15572.857421875,16504.93,17943.38,19059.936,20528.965,22163.432
6073.2001953125,6165.8857,6317.506,6275.771,6461.4263,6443.521
4195.525390625,4516.322,4879.337,5167.4355,5509.399,5922.7676
20830.853515625,17905.846,19432.36,18783.705,20776.59,17298.605
23649.884765625,23004.94,23534.232,23869.312,26419.205,26531.951
6366.18359375,6694.011,6863.385,6880.0254,6904.642,7405.409
2558.934814453125,2549.652,2637.6829,2595.67,2625.5176,2676.812
12323.2841796875,12300.533,12441.88,12572.263,12929.12,12875.47
4568.12939453125,4568.1387,4809.0225,4863.488,5009.801,5097.7876
12326.5615234375,12871.433,12783.685,12738.975,13855.794,14140.081
2837.299560546875,3015.377,3388.2715,3162.9858,3473.1218,3169.1616
1774.2977294921875,1787.9441,1845.3071,1862.9755,1953.7091,1942.3618
9915.6171875,10647.095,11569.175,12141.308,13104.882,14127.412
9617.8349609375,9663.764,9743.765,9657.578,9867.019,9688.1
-244.104248046875,-166.15503,-30.398682,-146.31787,125.88379,152.45178
8869.396484375,9571.707,10328.697,10946.527,11671.555,12571.693
14044.779296875,13728.278,13804.96,14600.166,15619.6045,15661.381
12438.6748046875,12864.443,13678.08,14259.91,14755.234,15522.427
4211.91552734375,4371.8574,4592.138,4787.949,4957.8755,5201.9326
13059.236328125,13689.027,14565.253,15401.083,15993.171,16730.629
10174.0595703125,10304.167,10645.409,10913.792,11337.942,11384.701
7995.81396484375,7980.799,8505.35,8792.476,9233.053,9618.601
16906.220703125,17471.707,17519.436,17555.72,18299.836,18678.914
8045.34033203125,8226.792,8792.369,9497.982,9905.793,10417.449
4214.69873046875,4227.4106,4359.965,4529.6157,4786.2285,4963.1157
8011.5625,8235.771,8668.385,9230.037,9902.681,10359.416
17177.36328125,17126.1,17285.186,17703.514,18977.828,19404.467
2892.9677734375,3016.944,3163.9014,3314.396,3467.0693,3659.193
7327.0078125,7834.627,8381.608,8897.145,9483.855,10124.746
6174.08349609375,6079.405,6547.8506,6547.871,6710.149,7025.169
17328.1953125,17565.812,17815.861,18563.18,19655.244,20126.809
24695.0546875,24646.47,25191.133,26553.396,28137.703,29227.652
1199.216796875,1183.8438,1233.2902,1232.6238,1276.842,1297.9193
6633.68212890625,6626.9453,6642.3975,6645.943,6668.19,6649.554
13931.7099609375,14790.807,16066.164,17074.932,18377.23,19847.826
14023.9716796875,14305.242,14712.744,15092.115,15248.74,15504.482
12806.7236328125,12997.328,13296.982,13497.389,13760.547,14052.412
4199.24267578125,4174.8384,4192.267,4114.1025,4143.371,4129.6387
4147.9453125,4115.0977,4104.2637,4066.5427,4084.3406,4068.642
5493.7548828125,5658.046,5841.038,6030.318,6168.445,6373.2085
2422.5517578125,2386.6528,2565.273,2475.7236,2587.2603,2572.872
17208.11328125,18221.78,19733.754,21093.033,22091.566,23778.209
20072.38671875,20918.734,21867.285,22743.027,23486.738,24440.635
9169.69921875,9445.257,9750.49,9995.111,10261.325,10423.896
10415.7958984375,10647.706,10989.142,11108.363,11256.161,11621.054
1246.1436767578125,1350.5878,1481.6544,1393.8044,1624.5264,1656.3342
1938.198486328125,1558.1079,2169.377,1410.8875,1753.6465,944.3977
6469.03125,6671.9893,6865.7446,6813.234,7190.8696,7327.929
4375.36767578125,4417.7354,4566.734,4482.976,4549.349,4512.8887
7841.853515625,7837.6543,7997.56,7940.777,8028.195,8006.7383
8261.046875,8218.466,8647.595,8582.534,8722.421,8804.893
8732.9189453125,9005.07,9587.401,10233.238,10646.453,11064.116
6621.32861328125,6654.868,6956.5684,6887.125,6973.2275,7056.1147
5498.36669921875,5389.7974,5784.8486,5754.9336,5917.456,6052.67
4423.3056640625,4300.872,4405.1357,4524.808,4568.838,4294.463
20934.599609375,20961.57,20953.938,20891.639,21141.084,21188.502
8660.8955078125,8685.878,8890.813,9135.569,9646.835,9719.539
6207.46435546875,6252.336,6469.592,6714.5796,6964.0386,7141.2793
5605.0830078125,5929.1943,6407.588,6794.205,7231.7627,7804.6255
3004.7197265625,3033.1194,3160.8481,3132.8035,3185.3594,3232.5137
9373.4716796875,9658.127,10162.859,10921.625,11733.977,12307.761
1612.095703125,1616.2098,1631.8802,1665.2616,1699.7236,1707.8279
2300.28564453125,2461.206,2679.7805,2857.0828,3064.6143,3312.7097
8506.0859375,8514.818,8604.494,8753.887,8853.108,8934.097
5818.17236328125,5821.0605,5825.2197,5797.136,5901.32,5862.3335
7529.7841796875,7510.9854,7511.075,7484.8677,7479.2925,7458.9443
5915.734375,6252.099,6661.4307,7093.451,7532.2866,8019.7407
5281.27197265625,5372.7188,5483.6147,5613.2617,5732.3926,5857.8076
6499.921875,6499.959,6674.8706,7009.27,7402.7188,7626.873
7668.626953125,7681.328,7703.3555,7813.107,7962.5117,8018.741
1932.0789794921875,1899.9569,1932.052,1935.812,2066.0127,2046.8464
4403.724609375,4748.6104,5151.606,5567.968,5963.25,6496.565
16700.705078125,17506.934,17905.023,18441.121,19611.715,20340.057
2926.6826171875,2966.388,3022.3545,3094.1826,3118.147,3121.9424
6627.994140625,6669.745,6808.287,6885.1035,7021.11,7012.8438
8132.56298828125,8271.719,8440.458,8556.522,8685.787,8878.622
2016.3968505859375,2015.9846,2029.1202,2041.5311,2066.755,2045.8015
13870.8115234375,13945.225,14459.225,14715.5625,14894.992,15161.65
13554.4375,13635.17,14105.947,14412.461,14607.826,14844.457
3088.4736328125,3041.9094,3089.4019,3084.755,3088.712,2999.73
4977.49853515625,4986.284,5116.4355,5006.4766,5238.8643,5260.2666
1118.41455078125,1114.2781,1119.4987,1117.7631,1127.3732,1122.8721
6747.8544921875,7175.6187,7789.8325,8533.577,9356.06,10097.049
4762.865234375,5146.9287,5638.2393,6175.623,6799.0244,7427.0723
10989.5615234375,11808.013,12777.325,13850.734,15073.337,16380.025
10781.556640625,11337.965,12095.887,12834.563,13663.847,14653.959
3778.00634765625,4003.7593,4309.069,4692.948,5160.864,5571.9766
5934.41650390625,5943.5586,5984.8936,5953.3193,5976.622,5915.9185
2253.943115234375,2290.0112,2329.2327,2358.0842,2444.6428,2532.015
5227.81982421875,5230.902,5279.6685,5284.051,5334.803,5301.4487
4812.7236328125,4830.5103,4827.4897,4822.7817,4841.8857,4834.1167
3699.392578125,3971.266,4361.1104,4715.205,5128.1685,5522.4585
3346.72998046875,3413.064,3909.629,3815.5388,4198.403,4063.9443
978.007568359375,978.9274,987.7534,985.46234,989.3465,992.4014
1018.5047607421875,1020.4447,1034.301,1031.9075,1038.8419,1043.2201
813.9895629882812,805.9658,843.1499,826.96466,848.7439,856.40674
1010.369140625,1010.7003,1012.4564,1013.6688,1016.33356,1016.9782
924.9634399414062,932.1993,948.6686,944.373,959.0581,968.0643
993.1610107421875,995.0356,1002.5128,1001.86194,1005.44244,1008.41095
8245.57421875,8539.762,8915.761,9226.324,9556.148,9961.127
4426.04443359375,4442.4336,4437.113,4445.8813,4513.07,4519.38
3363.58056640625,3365.2888,3418.2925,3433.8308,3470.352,3496.2656
2292.773681640625,2497.4473,2751.24,2970.0256,3221.6748,3515.247
5871.20361328125,6406.496,7050.7026,7661.5283,8294.217,9081.317
8523.427734375,9203.803,10034.805,10742.288,11467.646,12374.195
3862.2685546875,4181.056,4576.936,4965.4014,5374.605,5865.035
8419.2275390625,9103.623,9866.27,10531.709,11269.648,12187.404
3693.261962890625,3715.6545,3746.1057,3773.9924,3794.8516,3822.6548
1806.4498291015625,1886.9612,2089.579,2242.5718,2401.9648,2569.8188
2054.005615234375,2176.946,2414.6543,2575.0925,2774.123,3002.2197
8125.455078125,8817.142,9673.706,10368.909,11125.285,12119.777
11332.857421875,12256.051,13433.643,14387.035,15500.176,16865.035
1565.4473876953125,1557.046,1522.8247,1684.3828,1730.8914,1625.5676
2820.498779296875,2949.6868,3120.6162,3263.609,3406.7786,3584.5923
12386.08203125,13451.308,14834.791,16069.643,17493.047,19098.61
12072.900390625,12345.6455,12994.233,13450.268,14411.055,14941.658
2674.6748046875,2648.8518,2670.4043,2564.4014,2565.7007,2485.9326
1914.7794189453125,1923.0055,1920.6049,1916.2782,1943.0237,1939.559
2706.00048828125,2718.6357,2769.6926,2856.7236,2917.711,2957.7646
5981.7431640625,6039.479,6080.3657,6112.828,6162.713,6155.215
2885.9814453125,3005.6003,3170.1719,3307.7346,3432.2083,3591.9
8714.853515625,8912.302,9153.626,9364.269,9535.118,9686.846
3808.02294921875,3812.4028,3866.6072,3894.1316,3986.1692,3967.684
6447.755859375,6346.4517,6651.716,6821.241,8028.0205,6970.662
14653.6240234375,15192.432,15947.096,16588.043,16976.527,17387.303
3056.255859375,3226.7854,3461.5059,3652.1616,3849.6194,4061.6433
771.7740478515625,776.3432,788.0662,766.0984,803.20374,804.61475
5413.52294921875,5396.247,5426.827,5396.8506,5482.3403,5486.989
1693.2978515625,1672.73,1679.94,1628.4609,1635.3882,1599.6918
3076.286865234375,3073.917,3136.7104,3025.2383,3101.1853,2964.4092
2607.53759765625,2616.7166,2616.8687,2625.8179,2654.341,2669.7087
6039.361328125,6008.95,6009.6055,5889.3955,5893.751,5817.5996
4814.7138671875,4843.6514,4838.1387,4887.9883,4990.818,5041.476
1059.8411865234375,1055.9398,1060.4668,1052.887,1091.4186,1085.5542
3127.752685546875,3139.5547,3173.5066,3150.226,3186.5742,3158.8962
1622.40576171875,1630.1442,1631.6539,1631.224,1648.8174,1648.1641
1527.612060546875,1526.8209,1531.5402,1523.0027,1536.5996,1532.8081
3998.54052734375,4349.6587,4734.092,5108.3994,5545.2295,6028.083
11297.5849609375,12274.65,13390.226,14472.647,15676.899,17065.383
6010.68994140625,6479.7773,7052.8057,7619.21,8246.667,8945.942
2396.8427734375,2511.8599,2664.8057,2788.8896,2915.4878,3075.1858
6623.3212890625,6840.7134,7146.6367,7471.751,7868.5176,8274.902
6472.7607421875,7098.0376,7891.615,8575.42,9375.185,10276.893
1939.8018798828125,2031.742,2157.9883,2348.8555,2581.9321,2760.0996
1539.093505859375,1659.0065,1800.2323,1926.5402,2043.783,2206.7163
2293.124755859375,2462.7466,2669.6147,2885.1821,3142.0532,3398.1118
1303.99462890625,1394.7015,1501.7065,1635.4808,1798.6652,1951.3151
1547.3636474609375,1649.1606,1827.8916,1976.5773,2118.921,2260.731
9633.0634765625,10149.332,10841.285,11465.17,12223.746,12935.432
2274.79052734375,2441.6147,2645.3867,2858.3193,3112.9165,3365.707
3426.0078125,3483.528,3384.7861,3401.9814,3623.0933,3574.7222
4049.92578125,4015.2363,4217.696,4265.673,4545.83,4423.908
7020.0771484375,7697.742,8422.523,9247.166,9999.788,10897.943
2343.79150390625,2533.017,2781.643,2967.185,3220.7788,3464.5127
1501.9937744140625,1500.0011,1503.373,1491.8567,1499.7524,1493.321
5718.9013671875,6043.968,6412.087,6742.504,7079.407,7512.6313
13646.5126953125,13666.951,13707.556,13698.588,13756.442,13752.509
4954.3349609375,5077.696,5227.079,5361.181,5481.621,5642.6333
8200.37109375,8239.09,8291.471,8312.439,8328.946,8359.84
1668.1358642578125,1669.1042,1670.5171,1668.9114,1669.6544,1669.0781
4839.46142578125,4957.5713,5094.52,5215.691,5332.977,5497.94
1307.6585693359375,1299.458,1299.1235,1278.7704,1279.6853,1268.1772
4865.41455078125,4976.885,5105.363,5216.38,5327.7427,5476.6514
2441.63427734375,2435.9219,2452.828,2429.567,2447.4111,2413.7595
5209.6533203125,5332.956,5480.761,5613.1206,5739.842,5898.3887
860.3023681640625,853.34796,859.7968,848.98566,851.73334,839.7822
2336.898681640625,2322.5554,2333.016,2310.4675,2313.8044,2295.699
1375.7025146484375,1373.9753,1376.5105,1375.2599,1385.9602,1383.1202
8722.88671875,8859.16,9017.022,9164.4375,9303.096,9470.319
5570.40283203125,5714.776,5884.3096,6036.9653,6168.8584,6356.7197
4437.0322265625,4512.5127,4602.923,4683.8228,4756.504,4856.1416
2279.229248046875,2350.5967,2435.7183,2508.596,2591.5508,2691.7932
7392.2119140625,7557.427,7766.0366,7933.3164,8086.2534,8314.288
4550.91357421875,4613.8853,4688.146,4755.0005,4812.8584,4893.3623
2269.6416015625,2302.3948,2297.805,2307.914,2384.3188,2389.9578
6267.3447265625,6242.541,6244.288,6176.218,6175.671,6132.6553
5619.154296875,5621.232,5626.3486,5621.2466,5635.064,5630.588
2683.692626953125,2712.7036,2779.4653,2858.505,2927.5386,2966.543
9920.416015625,10023.087,10155.138,10271.674,10374.396,10481.646
2877.93017578125,2865.734,2876.5474,2842.9258,2846.8225,2816.67
1751.111083984375,1750.2787,1749.8788,1750.3027,1754.411,1753.0422
5141.48681640625,5220.831,5336.8696,5421.8745,5528.39,5631.5684
6532.80126953125,6532.463,6534.589,6531.072,6533.6714,6528.838
6877.357421875,6903.5537,6938.733,6967.068,6994.038,7018.3813
1341.2923583984375,1353.0693,1365.9261,1375.3767,1387.7323,1401.0366
7838.357421875,8050.2,8432.465,8311.607,8468.123,8332.934
4108.93212890625,4106.6294,4198.1875,4249.133,4401.9434,4419.5796
5343.3125,5463.0894,5604.6353,5732.991,5859.5244,6024.9946
7089.91064453125,7085.0,7087.403,7068.0503,7073.1836,7063.783
3907.33349609375,3935.772,3986.7148,4013.1243,4065.0884,4090.1357
3391.20263671875,3531.4858,3716.773,3880.7703,4027.0095,4205.699
6336.45068359375,6328.5146,6338.929,6341.2456,6355.617,6344.709
